ANOMES,ANOEXERCICIO,MES,NOMEORGAO,CNPJORGAO,TIPOADMINISTRACAO,TIPOPODER,RECEITAPREVISTAATUALIZADA,NATUREZARECEITA,RECEITAREALIZADA
201103,2011,Mar,"FUNDO EST. DE SEGURANCA PUBLICA-FUNESP",2658753000114,Direta,Executivo,149666.66,"ALIENACAO DE OUTROS BENS MOVEIS",
201103,2011,Mar,"FUNDO EST. DE SEGURANÇA PÚBLICA-FUNESP",2658753000114,Direta,Executivo,299333.32,"ALIENACAO DE OUTROS BENS MOVEIS",1404500.0
201103,2011,Mar,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,666.66,"ALIENACAO DE TITULOS MOBILIARIOS",
201103,2011,Mar,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,2500.0,"ALIENAÇÃO DE IMÓVEIS URBANOS",0.0
201103,2011,Mar,"AGENCIA GOIANA DE TURISMO",3549463000103,Indireta,Executivo,4333.34,ALUGUEIS,
201103,2011,Mar,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,64166.66,ALUGUEIS,56392.42
201103,2011,Mar,"ESTADO DE GOIAS",,N/A,N/A,229750.0,"AMORTIZACAO DE EMPRESTIMOS",99776.76000000001
201103,2011,Mar,FUNPRODUZIR,4352350000178,Direta,Executivo,99833.33,"AMORTIZACAO DE EMPRESTIMOS - PRODUZIR",99417.32
201103,2011,Mar,FUNPRODUZIR,4352350000178,Direta,Executivo,99833.33,"AMORTIZACAO DE FINANCIAMENTOS DIVERSOS",99417.32
201103,2011,Mar,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,83.33,"ATUALIZAÇÃO MONETÁRIA DA DÍVIDA ATIVA NÕA-TRIBUTÁRIA DE OUTRAS RECEITAS - PRINCIPAL",
201103,2011,Mar,"ESTADO DE GOIAS",,N/A,N/A,5157500.0,"BOLSA GARANTIA FOMENTAR",5022744.89
201103,2011,Mar,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,5157500.0,"BOLSA GARANTIA FOMENTAR",5022744.89
201103,2011,Mar,"FUNDO SOCIAL DE LOTERIA",4354889000166,Direta,Executivo,5157500.0,"BOLSA GARANTIA FOMENTAR",
201103,2011,Mar,EMATER,13232306000115,Indireta,Executivo,,"COMERCIALIZACAO DE OUTROS PRODUTOS VEGETAIS",0.0
201103,2011,Mar,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,,"COMERCIALIZACAO DE OUTROS PRODUTOS VEGETAIS",0.0
201103,2011,Mar,"AGÊNCIA GOIANA DE COMUNICAÇÃO",3520902000147,Indireta,Executivo,374083.33,"COMERCIALIZAÇÃO DE SERVIÇOS DE FONOGRAFIA, VIDEOFONOGRAMA E IMPRESSOS OFICIAIS",355816.54
201103,2011,Mar,"ESTADO DE GOIAS",,N/A,N/A,374083.33,"COMERCIALIZAÇÃO DE SERVIÇOS DE FONOGRAFIA, VIDEOFONOGRAMA E IMPRESSOS OFICIAIS",355816.54
201103,2011,Mar,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,374083.33,"COMERCIALIZAÇÃO DE SERVIÇOS DE FONOGRAFIA, VIDEOFONOGRAMA E IMPRESSOS OFICIAIS",355816.54
201103,2011,Mar,"AG. GOIANA DE TRANSP. E OBRAS PUBLICAS",3520933000106,Indireta,Executivo,83.33,"CONCESSOES E PERMISSOES DA AGETOP",3202603.07
201103,2011,Mar,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,83.33,"CONCESSOES E PERMISSOES DA AGETOP",3202603.07
201103,2011,Mar,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,91833.33,"CONCESSÃO DE EVENTOS ESPORTIVOS",62253.0
201103,2011,Mar,"GOIÁS TURISMO-AGÊNCIA GOIANA DE TURISMO",3549463000103,Indireta,Executivo,7333.33,"CONCESSÃO DE EVENTOS ESPORTIVOS",160.0
201103,2011,Mar,"ESTADO DE GOIAS",,N/A,N/A,,"CONTRATOS DIVIDA PÚBLICA ESTADUAL INTERN",0.0
201103,2011,Mar,"ESTADO DE GOIAS",,N/A,N/A,2.674383333E7,"CONTRIBUICAO DE SERVIDOR ATIVO CIVIL",2.543767409E7
201103,2011,Mar,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,2.674383333E7,"CONTRIBUICAO DE SERVIDOR ATIVO CIVIL",2.543767409E7
201103,2011,Mar,"ESTADO DE GOIAS",,N/A,N/A,5.546666667E7,"CONTRIBUICAO PARA ASSISTENCIA HOSPITALAR INTEGRAL",5.898225317E7
201103,2011,Mar,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,5.546666667E7,"CONTRIBUICAO PARA ASSISTENCIA HOSPITALAR INTEGRAL",5.898225317E7
201103,2011,Mar,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,5.546666667E7,"CONTRIBUICAO PARA ASSISTENCIA HOSPITALAR INTEGRAL",5.898225317E7
201103,2011,Mar,"GOIÁS PREVIDÊNCIA",11991625000189,Indireta,Executivo,,"CONTRIBUICAO PATRONAL - ATIVO CIVIL",131658.28
201103,2011,Mar,"ESTADO DE GOIAS",,N/A,N/A,,"CONTRIBUICAO PATRONAL - ATIVO MILITAR",0.0
201103,2011,Mar,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,,"CONTRIBUICAO PATRONAL - ATIVO MILITAR",0.0
201103,2011,Mar,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,1954750.0,"CONTRIBUICOES DE PENSIONISTA CIVIL",1558984.52
201103,2011,Mar,"GOIÁS PREVIDÊNCIA",11991625000189,Indireta,Executivo,178750.0,"CONTRIBUICOES DE PENSIONISTA MILITAR",120909.31
201103,2011,Mar,"GOIÁS PREVIDÊNCIA",11991625000189,Indireta,Executivo,4.256991667E7,"CONTRIBUICOES PREVIDENCIARIAS DO REGIME PROPRIO",4.29375597E7
201103,2011,Mar,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,9.806925E7,"CONTRIBUICOES SOCIAIS",1.0191981287E8
201103,2011,Mar,"FUNDO ESTADUAL DE ASSISTENCIA SOCIAL",1038829000146,Direta,Executivo,32583.33,"CONTRIBUICOES SOCIAIS",
201103,2011,Mar,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,6.418516667E7,"CONTRIBUIÇÃO PATRONAL - ATIVO CIVIL",4.515550123E7
201103,2011,Mar,"ESTADO DE GOIAS",,N/A,N/A,7004416.67,"CONTRIBUIÇÕES AO PROTEGE",7773623.5600000005
201103,2011,Mar,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,7004416.67,"CONTRIBUIÇÕES AO PROTEGE",7773623.5600000005
201103,2011,Mar,"ESTADO DE GOIAS",,N/A,N/A,8.466166667E7,"CONTRIBUIÇÕES PARA REGIME PRÓPRIO DE PREVIDÊNCIA DO SERVIDOR PÚBLICO",7.080252267E7
201103,2011,Mar,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,5279666.67,"COTA PARTE DA CONTRIBUIÇÃO DE INTERVENÇÃO NO DOMINIO ECONOMICO - CIDE",0.0
201103,2011,Mar,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,3815916.67,"COTA PARTE DE COMPENSAÇÃO FINANCEIRA DE RECURSOS HÍDRICOS",1.093389449E7
201103,2011,Mar,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,409916.67,"COTA-PARTE DO FUNDO ESPECIAL DO PETROLEO - FEP",458671.03
201103,2011,Mar,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,4121083.33,"COTA-PARTE DO IMPOSTO S/ PRODUTOS INDUSTRIALIZADOS - ESTADOS EXPORTADORES DE PRODUTOS INDUSTRIALIZADOS",3395342.9
201103,2011,Mar,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,4121083.33,"COTA-PARTE DO IMPOSTO S/ PRODUTOS INDUSTRIALIZADOS - ESTADOS EXPORTADORES DE PRODUTOS INDUSTRIALIZADOS",3395342.9
201103,2011,Mar,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,4121083.33,"COTA-PARTE DO IMPOSTO S/ PRODUTOS INDUSTRIALIZADOS - ESTADOS EXPORTADORES DE PRODUTOS INDUSTRIALIZADOS",3395342.9
201103,2011,Mar,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,32250.0,"Credito Especial de Investimento- Portege Goias- Lei 15.454/2005",3209.9900000000002
201103,2011,Mar,"ESTADO DE GOIAS",,N/A,N/A,-3.3608158334E8,"DEDUCAO DA RECEITA TRIBUTARIA",-3.6204469414E8
201103,2011,Mar,"FUNDO ESPECIAL DE SAUDE - FUNESA",544963000156,Direta,Executivo,,"DEDUCAO DA RECEITA TRIBUTARIA",-219.15
201103,2011,Mar,"FUNDO EST. DE SEGURANÇA PÚBLICA-FUNESP",2658753000114,Direta,Executivo,,"DEDUCAO DA RECEITA TRIBUTARIA",0.0
201103,2011,Mar,"FUNDO SOCIAL DE LOTERIA",4354889000166,Direta,Executivo,-4876166.67,"DEDUCAO DA RECEITA TRIBUTARIA",
201103,2011,Mar,"JUNTA COMERCIAL EST. GOIÁS - JUCEG",2088698000174,Indireta,Executivo,,"DEDUCAO DA RECEITA TRIBUTARIA",-1190.0
201103,2011,Mar,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,-2.707616667E7,"DEDUCAO DE RECEITA DO FPE PARA FORMAÇÃO DO FUNDEB",0.0
201103,2011,Mar,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,-2.707616667E7,"DEDUCAO DE RECEITA DO FPE PARA FORMAÇÃO DO FUNDEB",0.0
201103,2011,Mar,"ESTADO DE GOIAS",,N/A,N/A,-824250.0,"DEDUCAO DE RECEITA IPI EXPORTAÇÃO PARA FORMAÇÃO DO FUNDEB",-679068.5700000001
201103,2011,Mar,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,-824250.0,"DEDUCAO DE RECEITA IPI EXPORTAÇÃO PARA FORMAÇÃO DO FUNDEB",-679068.5700000001
201103,2011,Mar,"ESTADO DE GOIAS",,N/A,N/A,-4722416.67,"DEDUÇAO DA RECEITA DE IPVA P/ FORMAÇÃO DO FUNDEB",-4933416.36
201103,2011,Mar,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,-4722416.67,"DEDUÇAO DA RECEITA DE IPVA P/ FORMAÇÃO DO FUNDEB",-4933416.36
201103,2011,Mar,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,-2.833458333E7,"DEDUÇAO DAS RECEITAS DE IPVA P/ FORMAÇÃO DO FUNDEB",-2.967625965E7
201103,2011,Mar,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,-2.833458333E7,"DEDUÇAO DAS RECEITAS DE IPVA P/ FORMAÇÃO DO FUNDEB",-2.967625965E7
201103,2011,Mar,"AG. GOIANA DE REG. CONT. E FISC. S.PUBL",3537650000169,Indireta,Executivo,,"DEDUÇAO DE OUTRAS TAXAS PELO PODER DE POLICIA",0.0
201103,2011,Mar,"FUNDO ESPECIAL DE SAUDE - FUNESA",544963000156,Direta,Executivo,,"DEDUÇAO DE OUTRAS TAXAS PELO PODER DE POLICIA",-219.15
201103,2011,Mar,"ESTADO DE GOIAS",,N/A,N/A,,"DEDUÇÃO DA CONTRIBUICAO PATRONAL - ATIVO MILITAR",-2010238.1
201103,2011,Mar,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,,"DEDUÇÃO DA CONTRIBUICAO PATRONAL - ATIVO MILITAR",-2010238.1
201103,2011,Mar,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,,"DEDUÇÃO DA CONTRIBUICAO PATRONAL - ATIVO MILITAR",-2010238.1
201103,2011,Mar,"GOIÁS PREVIDÊNCIA",11991625000189,Indireta,Executivo,,"DEDUÇÃO DA CONTRIBUICAO PATRONAL - ATIVO MILITAR",-2010238.1
201103,2011,Mar,"AG. GOIANA DE DEFESA AGROPECUARIA",6064227000187,Indireta,Executivo,-160083.33000000002,"DEDUÇÃO DA RECEITA CORRENTE",-180969.46
201103,2011,Mar,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,-3.6721108334E8,"DEDUÇÃO DA RECEITA CORRENTE",-3.9827351399E8
201103,2011,Mar,"FUNDO CAP. SERV. E MOD. - FUNCAM",13301077000143,Direta,Executivo,,"DEDUÇÃO DA RECEITA CORRENTE",0.0
201103,2011,Mar,"FUNDO SOCIAL DE LOTERIA",4354889000166,Direta,Executivo,-4876250.0,"DEDUÇÃO DA RECEITA CORRENTE",
201103,2011,Mar,FUNPRODUZIR,4352350000178,Direta,Executivo,-1740166.67,"DEDUÇÃO DA RECEITA CORRENTE",-3677463.62
201103,2011,Mar,"AG. GOIANA DE TRANSP. E OBRAS PUBLICAS",3520933000106,Indireta,Executivo,,"DEDUÇÃO DA RECEITA DE CONCESSÕES E PERMISSÕES",0.0
201103,2011,Mar,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,,"DEDUÇÃO DA RECEITA DE CONCESSÕES E PERMISSÕES",0.0
201103,2011,Mar,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,,"DEDUÇÃO DA RECEITA DE TRANSFERENCIAS CONSTITUCIONAIS AOS MUNICIPIOS - MULTAS DE AUTO DE INFRAÇÃO",-2919366.4
201103,2011,Mar,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,-1.871665E8,"DEDUÇÃO DA RECEITA DE TRANSFERENCIAS CONTITUCIONAIS AOS MUNICIPIOS - ICMS",-1.9215617919E8
201103,2011,Mar,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,-2.361216667E7,"DEDUÇÃO DA RECEITA DE TRANSFERENCIAS CONTITUCIONAIS AOS MUNICIPIOS - IPVA",-2.472332332E7
201103,2011,Mar,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,,"DEDUÇÃO DAS CONTRIBUICAO PATRONAL - ATIVO CIVIL",-2.194844272E7
201103,2011,Mar,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,,"DEDUÇÃO DAS CONTRIBUIÇÕES PREVIDENCIARIAS DO REGIME PROPRIO",-3.111813624E7
201103,2011,Mar,"GOIÁS PREVIDÊNCIA",11991625000189,Indireta,Executivo,,"DEDUÇÃO DAS CONTRIBUIÇÕES PREVIDENCIARIAS DO REGIME PROPRIO",-3.111813624E7
201103,2011,Mar,"ESTADO DE GOIAS",,N/A,N/A,,"DEDUÇÃO DAS CONTRIBUIÇÕES SOCIAIS",-5.507681706E7
201103,2011,Mar,"GOIÁS PREVIDÊNCIA",11991625000189,Indireta,Executivo,,"DEDUÇÃO DAS RECEITA DE CONTRIBUIÇÕES",-2.395868082E7
201103,2011,Mar,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,,"DEDUÇÃO DAS RECEITAS CORRENTES INTRAGOVERNAMENTAIS",-2.395868082E7
201103,2011,Mar,"PROTEGE GOIAS",6084202000145,Direta,Executivo,-3586833.33,"DEDUÇÃO DAS RECEITAS DE ICMS",0.0
201103,2011,Mar,"AG. GOIANA DE DEFESA AGROPECUARIA",6064227000187,Indireta,Executivo,,"DEDUÇÃO DAS RECEITAS DE SERVIÇOS",-5975.39
201103,2011,Mar,"DEP. EST. DE TRÂNSITO DE GOIÁS- DETRAN",2872448000120,Indireta,Executivo,,"DEDUÇÃO DAS RECEITAS DE SERVIÇOS",0.0
201103,2011,Mar,"ESTADO DE GOIAS",,N/A,N/A,,"DEDUÇÃO DAS RECEITAS DE SERVIÇOS",-5975.39
201103,2011,Mar,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,,"DEDUÇÃO DAS RECEITAS DE SERVIÇOS",-5975.39
201103,2011,Mar,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,-2.822575E7,"DEDUÇÃO DAS TRANSFERENCIAS DA UNIAO",-1004406.57
201103,2011,Mar,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,,"DEDUÇÃO DAS TRANSFERENCIAS DE CONVENIO",0.0
201103,2011,Mar,"GOIÁS TURISMO-AGÊNCIA GOIANA DE TURISMO",3549463000103,Indireta,Executivo,,"DEDUÇÃO DAS TRANSFERENCIAS DE CONVENIO",0.0
201103,2011,Mar,"ESTADO DE GOIAS",,N/A,N/A,,"DEDUÇÃO DE CONTRIBUIÇÃO DE PENSIONISTAS CIVIL",-1359488.43
201103,2011,Mar,"GOIÁS PREVIDÊNCIA",11991625000189,Indireta,Executivo,,"DEDUÇÃO DE CONTRIBUIÇÃO DE PENSIONISTAS CIVIL",-1359488.43
201103,2011,Mar,"ESTADO DE GOIAS",,N/A,N/A,,"DEDUÇÃO DE CONTRIBUIÇÃO DE SERVIDOR ATIVO CIVIL",-2.502390798E7
201103,2011,Mar,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,,"DEDUÇÃO DE CONTRIBUIÇÃO DE SERVIDOR ATIVO CIVIL",-2.502390798E7
201103,2011,Mar,"ESTADO DE GOIAS",,N/A,N/A,-83.33,"DEDUÇÃO DE CONTRIBUIÇÕES AO PROTEGE",0.0
201103,2011,Mar,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,-83.33,"DEDUÇÃO DE CONTRIBUIÇÕES AO PROTEGE",0.0
201103,2011,Mar,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,-83.33,"DEDUÇÃO DE CONTRIBUIÇÕES AO PROTEGE",0.0
201103,2011,Mar,"FUNDO SOCIAL DE LOTERIA",4354889000166,Direta,Executivo,-83.33,"DEDUÇÃO DE CONTRIBUIÇÕES AO PROTEGE",
201103,2011,Mar,"AG. GOIANA DE DEFESA AGROPECUARIA",6064227000187,Indireta,Executivo,,"DEDUÇÃO DE DEMAIS MULTAS",0.0
201103,2011,Mar,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,,"DEDUÇÃO DE DEMAIS MULTAS",0.0
201103,2011,Mar,"AG. GOIANA DE DEFESA AGROPECUARIA",6064227000187,Indireta,Executivo,,"DEDUÇÃO DE DEMAIS RECEITAS",0.0
201103,2011,Mar,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,-2903666.67,"DEDUÇÃO DE DEMAIS RECEITAS",0.0
201103,2011,Mar,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,,"DEDUÇÃO DE DEMAIS RECEITAS DE IPVA",-19519.97
201103,2011,Mar,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,,"DEDUÇÃO DE DEMAIS RESTITUIÇÕES",0.0
201103,2011,Mar,"AG. GOIANA DE DEFESA AGROPECUARIA",6064227000187,Indireta,Executivo,-1750.0,"DEDUÇÃO DE DEMAIS TAXAS PELA PRESTAÇÃO DE SERVIÇOS",-5445.0
201103,2011,Mar,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,,"DEDUÇÃO DE ICMS FOMENTAR - PARTE INCENTIVADA (LEILÃO)",0.0
201103,2011,Mar,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,-3586833.33,"DEDUÇÃO DE IMPOSTOS",0.0
201103,2011,Mar,"FUNDO SOCIAL DE LOTERIA",4354889000166,Direta,Executivo,-3586833.33,"DEDUÇÃO DE IMPOSTOS",
201103,2011,Mar,"PROTEGE GOIAS",6084202000145,Direta,Executivo,-3586833.33,"DEDUÇÃO DE IMPOSTOS",0.0
201103,2011,Mar,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,,"DEDUÇÃO DE INDENIZAÇÃO E RESTITUIÇÕES",0.0
201103,2011,Mar,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,,"DEDUÇÃO DE MULTAS DE OUTRAS ORIGENS",-4087112.83
201103,2011,Mar,"ESTADO DE GOIAS",,N/A,N/A,,"DEDUÇÃO DE MULTAS E JUROS DE MORA",-4100301.65
201103,2011,Mar,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,,"DEDUÇÃO DE MULTAS E JUROS DE MORA",-4087112.83
201103,2011,Mar,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,,"DEDUÇÃO DE MULTAS E JUROS DE MORA",-4100301.65
201103,2011,Mar,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,,"DEDUÇÃO DE MULTAS E JUROS DE MORA",-13188.82
201103,2011,Mar,"AG. GOIANA DE DEFESA AGROPECUARIA",6064227000187,Indireta,Executivo,,"DEDUÇÃO DE MULTAS E JUROS DE MORA DE OUTROS TRIBUTOS",-330.06
201103,2011,Mar,"ESTADO DE GOIAS",,N/A,N/A,,"DEDUÇÃO DE MULTAS E JUROS DE MORA DE OUTROS TRIBUTOS",-330.06
201103,2011,Mar,"AG. GOIANA DE DEFESA AGROPECUARIA",6064227000187,Indireta,Executivo,,"DEDUÇÃO DE MULTAS E JUROS DE MORA OUTROS TRIBUTOS",-330.06
201103,2011,Mar,"ESTADO DE GOIAS",,N/A,N/A,,"DEDUÇÃO DE MULTAS E JUROS DE MORA OUTROS TRIBUTOS",-330.06
201103,2011,Mar,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,,"DEDUÇÃO DE MULTAS PREVISTAS PELA LEGISLAÇÃO DE TRÂNSITO",0.0
201103,2011,Mar,"ESTADO DE GOIAS",,N/A,N/A,,"DEDUÇÃO DE OUTRAS MULTAS",0.0
201103,2011,Mar,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,,"DEDUÇÃO DE OUTRAS MULTAS",0.0
201103,2011,Mar,"AG. GOIANA DE DEFESA AGROPECUARIA",6064227000187,Indireta,Executivo,,"DEDUÇÃO DE OUTRAS MULTAS E JUROS DE MORA",-49.22
201103,2011,Mar,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,,"DEDUÇÃO DE OUTRAS MULTAS E JUROS DE MORA",-49.22
201103,2011,Mar,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,,"DEDUÇÃO DE OUTRAS MULTAS E JUROS DE MORA NÃO TRIBUTARIA",-49.22
201103,2011,Mar,"DEP. EST. DE TRÂNSITO DE GOIÁS- DETRAN",2872448000120,Indireta,Executivo,-2903666.67,"DEDUÇÃO DE OUTRAS RECEITAS",0.0
201103,2011,Mar,"PROTEGE GOIAS",6084202000145,Direta,Executivo,,"DEDUÇÃO DE OUTRAS RECEITAS",0.0
201103,2011,Mar,"DEP. EST. DE TRÂNSITO DE GOIÁS- DETRAN",2872448000120,Indireta,Executivo,-2903666.67,"DEDUÇÃO DE OUTRAS RECEITAS CORRENTES",0.0
201103,2011,Mar,"FUNDO CAP. SERV. E MOD. - FUNCAM",13301077000143,Direta,Executivo,,"DEDUÇÃO DE OUTRAS RECEITAS CORRENTES",0.0
201103,2011,Mar,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,,"DEDUÇÃO DE OUTRAS RECEITAS DE CONCESSÃO",0.0
201103,2011,Mar,"ESTADO DE GOIAS",,N/A,N/A,,"DEDUÇÃO DE OUTRAS RESTITUIÇÕES",0.0
201103,2011,Mar,"AG. GOIANA DE DEFESA AGROPECUARIA",6064227000187,Indireta,Executivo,-151333.33000000002,"DEDUÇÃO DE OUTRAS TAXAS PELA PRESTAÇÃO DE SERVIÇOS",-161805.25
201103,2011,Mar,"FUNDO SOCIAL DE LOTERIA",4354889000166,Direta,Executivo,-1289333.33,"DEDUÇÃO DE OUTRAS TAXAS PELA PRESTAÇÃO DE SERVIÇOS",
201103,2011,Mar,"PROTEGE GOIAS",6084202000145,Direta,Executivo,-1289333.33,"DEDUÇÃO DE OUTRAS TAXAS PELA PRESTAÇÃO DE SERVIÇOS",-1308151.67
201103,2011,Mar,"ESTADO DE GOIAS",,N/A,N/A,,"DEDUÇÃO DE OUTRAS TRANSFERÊNCIAS DECONVÊNIOS DA UNIÃO",0.0
201103,2011,Mar,"GOIÁS TURISMO-AGÊNCIA GOIANA DE TURISMO",3549463000103,Indireta,Executivo,,"DEDUÇÃO DE OUTRAS TRANSFERÊNCIAS DECONVÊNIOS DA UNIÃO",0.0
201103,2011,Mar,"ESTADO DE GOIAS",,N/A,N/A,,"DEDUÇÃO DE RECEITA DE CONSIGNAÇÃO/FALTA",0.0
201103,2011,Mar,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,,"DEDUÇÃO DE RECEITA DE CONSIGNAÇÃO/FALTA",0.0
201103,2011,Mar,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,-1.1229991667E8,"DEDUÇÃO DE RECEITA DE ICMS P/ FORMAÇÃO DO FUNDEB",-1.3284357793E8
