ANOMES,ANOEXERCICIO,MES,NOMEORGAO,CNPJORGAO,TIPOADMINISTRACAO,TIPOPODER,RECEITAPREVISTAATUALIZADA,NATUREZARECEITA,RECEITAREALIZADA
201408,2014,Ago,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,,"AMORTIZAÇÃO DE EMPRÉSTIMOS - FUNMINERAL",326789.5
201408,2014,Ago,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,,"AMORTIZAÇÃO DE EMPRÉSTIMOS - FUNMINERAL",326789.5
201408,2014,Ago,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,1819833.33,"ASSISTENCIA FARMACEUTICA",0.0
201408,2014,Ago,"ESTADO DE GOIAS",,N/A,N/A,10000.0,"ATENÇÃO BÁSICA",0.0
201408,2014,Ago,"ESTADO DE GOIAS",,N/A,N/A,4026833.33,"ATENÇÃO DE MAC. AMBULATORIAL E HOSPITALAR",3290573.75
201408,2014,Ago,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,4026833.33,"ATENÇÃO DE MAC. AMBULATORIAL E HOSPITALAR",3290573.75
201408,2014,Ago,"FUNDO ESPECIAL DE SAUDE - FUNESA",544963000156,Direta,Executivo,4026833.33,"ATENÇÃO DE MAC. AMBULATORIAL E HOSPITALAR",
201408,2014,Ago,"ESTADO DE GOIAS",,N/A,N/A,166.67000000000002,"ATUALIZACAO MONETARIA DE ORIGEM NAO TRIBUTARIA",0.0
201408,2014,Ago,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,166.67000000000002,"ATUALIZACAO MONETARIA DE ORIGEM NAO TRIBUTARIA",0.0
201408,2014,Ago,"ESTADO DE GOIAS",,N/A,N/A,1022666.67,"BLOCO DE INVESTIMENTOS NA REDE DE SERVIÇOS DE SAUDE",0.0
201408,2014,Ago,"FUNDO ESTADUAL DE SAUDE- FES",544963000156,Direta,Executivo,1022666.67,"BLOCO DE INVESTIMENTOS NA REDE DE SERVIÇOS DE SAUDE",0.0
201408,2014,Ago,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,6927250.0,"BOLSA GARANTIA FOMENTAR",7340336.18
201408,2014,Ago,"PROTEGE GOIAS",6084202000145,Direta,Executivo,6927250.0,"BOLSA GARANTIA FOMENTAR",7340336.18
201408,2014,Ago,EMATER,13232306000115,Indireta,Executivo,87500.0,"COMERCIALIZACAO DE OUTROS PRODUTOS VEGETAIS",0.0
201408,2014,Ago,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,1833333.33,"COMPENSACAO FINANCEIRA PREVIDENCIARIA",420642.09
201408,2014,Ago,"FUNDO PREVIDENCIÁRIO",18867918000106,Indireta,Executivo,83.33,"COMPENSACAO FINANCEIRA PREVIDENCIARIA",
201408,2014,Ago,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,101166.67,"CONCESSÃO DE EVENTOS ESPORTIVOS",7286.0
201408,2014,Ago,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,,"CONTRATOS DIVIDA PUBLICA ESTADUAL EXTERNA",0.0
201408,2014,Ago,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,,"CONTRATOS DIVIDA PÚBLICA ESTADUAL INTERN",0.0
201408,2014,Ago,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,4.172316667E7,"CONTRIBUICAO DE SERVIDOR ATIVO CIVIL",3.932741773E7
201408,2014,Ago,"FUNDO FIN. PREV. MILITAR",18798607000124,Indireta,Executivo,,"CONTRIBUICAO DE SERVIDOR ATIVO CIVIL",622.64
201408,2014,Ago,"FUNDO FIN. PREV. SERVIDOR",18867930000102,Indireta,Executivo,4.164291667E7,"CONTRIBUICAO DE SERVIDOR ATIVO CIVIL",2.937017255E7
201408,2014,Ago,"GOIÁS PREVIDÊNCIA",11991625000189,Indireta,Executivo,,"CONTRIBUICAO DE SERVIDOR ATIVO CIVIL",9205841.68
201408,2014,Ago,"ESTADO DE GOIAS",,N/A,N/A,1.22575E7,"CONTRIBUICAO DE SERVIDOR ATIVO MILITAR",1.059654322E7
201408,2014,Ago,"INST.DE ASSIST.SERV.PUB. ESTADO DE GOIAS",1246693000160,Indireta,Executivo,8.222508333E7,"CONTRIBUICAO PARA ASSISTENCIA HOSPITALAR INTEGRAL",7.803906163E7
201408,2014,Ago,"GOIÁS PREVIDÊNCIA",11991625000189,Indireta,Executivo,,"CONTRIBUICAO PATRONAL - ATIVO CIVIL",175862.39
201408,2014,Ago,"ESTADO DE GOIAS",,N/A,N/A,1500000.0,"CONTRIBUICOES DE PENSIONISTA CIVIL",2371713.23
201408,2014,Ago,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,1500000.0,"CONTRIBUICOES DE PENSIONISTA CIVIL",2371713.23
201408,2014,Ago,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,,"CONTRIBUICOES DE PENSIONISTA CIVIL",659469.99
201408,2014,Ago,"FUNDO PREVIDENCIÁRIO",18867918000106,Indireta,Executivo,6666.67,"CONTRIBUICOES DE PENSIONISTA CIVIL",
201408,2014,Ago,"GOIÁS PREVIDÊNCIA",11991625000189,Indireta,Executivo,,"CONTRIBUICOES DE PENSIONISTA CIVIL",659469.99
201408,2014,Ago,"ESTADO DE GOIAS",,N/A,N/A,2833333.33,"CONTRIBUICOES DE SERVIDOR INATIVO CIVIL",6026560.43
201408,2014,Ago,"GOIÁS PREVIDÊNCIA",11991625000189,Indireta,Executivo,,"CONTRIBUICOES DE SERVIDOR INATIVO CIVIL",2170068.86
201408,2014,Ago,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,,"CONTRIBUICOES PREVIDENCIARIAS DO REGIME PROPRIO",1.223330309E7
201408,2014,Ago,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,6.038491667E7,"CONTRIBUICOES SOCIAIS",4.800378376E7
201408,2014,Ago,"FUNDO ESP.DE GERACAO DE EMPREG.E RENDA",3198567000102,Direta,Executivo,166.67000000000002,"CONTRIBUICOES SOCIAIS",
201408,2014,Ago,"FUNDO EST. DA CRIANCA E DO ADOLESCENTE",37879913000130,Direta,Executivo,8750.0,"CONTRIBUICOES SOCIAIS",
201408,2014,Ago,"FUNDO ESTADUAL DE ASSISTENCIA SOCIAL",1038829000146,Direta,Executivo,10500.0,"CONTRIBUICOES SOCIAIS",
201408,2014,Ago,"FUNDO FIN. PREV. SERVIDOR",18867930000102,Indireta,Executivo,4.6302E7,"CONTRIBUICOES SOCIAIS",3.494055344E7
201408,2014,Ago,"GOIÁS PREVIDÊNCIA",11991625000189,Indireta,Executivo,,"CONTRIBUIÇÃO PATRONAL - ATIVO CIVIL",-336318.53
201408,2014,Ago,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,1.416683334E7,"CONTRIBUIÇÃO PATRONAL - ATIVO MILITAR",2.119433172E7
201408,2014,Ago,"FUNDO FIN. PREV. SERVIDOR",18867930000102,Indireta,Executivo,,"CONTRIBUIÇÃO PATRONAL - ATIVO MILITAR",0.0
201408,2014,Ago,"PROTEGE GOIAS",6084202000145,Direta,Executivo,1.112E7,"CONTRIBUIÇÕES AO PROTEGE",1.228018584E7
201408,2014,Ago,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,,"CONTRIBUIÇÕES PARA REGIME PRÓPRIO DE PREVIDÊNCIA DO SERVIDOR PÚBLICO",14925.51
201408,2014,Ago,"FUNDO FIN. PREV. SERVIDOR",18867930000102,Indireta,Executivo,3.480708333E7,"CONTRIBUIÇÕES PARA REGIME PRÓPRIO DE PREVIDÊNCIA DO SERVIDOR PÚBLICO",4.522800232E7
201408,2014,Ago,"GOIÁS PREVIDÊNCIA",11991625000189,Indireta,Executivo,,"CONTRIBUIÇÕES PARA REGIME PRÓPRIO DE PREVIDÊNCIA DO SERVIDOR PÚBLICO",14925.51
201408,2014,Ago,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,,"CONTRIBUIÇÕES SOCIAIS",14925.51
201408,2014,Ago,"FUNDO FIN. PREV. MILITAR",18798607000124,Indireta,Executivo,1.416666667E7,"CONTRIBUIÇÕES SOCIAIS",2.119433172E7
201408,2014,Ago,"FUNDO FIN. PREV. SERVIDOR",18867930000102,Indireta,Executivo,3.480708333E7,"CONTRIBUIÇÕES SOCIAIS",4.522800232E7
201408,2014,Ago,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,7214333.33,"COTA PARTE DE COMPENSAÇÃO FINANCEIRA DE RECURSOS HÍDRICOS",4583636.61
201408,2014,Ago,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,7214333.33,"COTA PARTE DE COMPENSAÇÃO FINANCEIRA DE RECURSOS HÍDRICOS",4583636.61
201408,2014,Ago,"ESTADO DE GOIAS",,N/A,N/A,2129750.0,"COTA-PARTE DA COMPENSACAO FINANCEIRA DE RECURSOS MINERAIS",1594130.9500000002
201408,2014,Ago,"ESTADO DE GOIAS",,N/A,N/A,1.6547616667E8,"COTA-PARTE DO FUNDO DE PARTICIPACAO DOS ESTADOS E DO DISTRITO FEDERAL",1.6373064618E8
201408,2014,Ago,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,1.6547616667E8,"COTA-PARTE DO FUNDO DE PARTICIPACAO DOS ESTADOS E DO DISTRITO FEDERAL",1.6373064618E8
201408,2014,Ago,"ESTADO DE GOIAS",,N/A,N/A,83.33,"COTA-PARTE DO IMPOSTO S/OPERACOES DE CREDITO, CAMBIO E SEGURO OU RELATIVAS A TITULOS OU VALORES MOBILIARIOS - COMERCIALI",0.0
201408,2014,Ago,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,83.33,"COTA-PARTE DO IMPOSTO S/OPERACOES DE CREDITO, CAMBIO E SEGURO OU RELATIVAS A TITULOS OU VALORES MOBILIARIOS - COMERCIALI",0.0
201408,2014,Ago,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,83.33,"COTA-PARTE DO IMPOSTO S/OPERACOES DE CREDITO, CAMBIO E SEGURO OU RELATIVAS A TITULOS OU VALORES MOBILIARIOS - COMERCIALI",0.0
201408,2014,Ago,"FUNDO SOCIAL DE LOTERIA",4354889000166,Direta,Executivo,18000.0,"Credito Especial de Investimento- Portege Goias- Lei 15.454/2005",
201408,2014,Ago,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,-1.012175E7,"DEDUCAO DA RECEITA TRIBUTARIA",0.0
201408,2014,Ago,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,-2.425608334E7,"DEDUCAO DA RECEITA TRIBUTARIA",0.0
201408,2014,Ago,"JUNTA COMERCIAL EST. GOIÁS - JUCEG",2088698000174,Indireta,Executivo,,"DEDUCAO DA RECEITA TRIBUTARIA",0.0
201408,2014,Ago,"ESTADO DE GOIAS",,N/A,N/A,-325333.33,"DEDUCAO DA TRANSF. FINANCEIRA DO ICMS DESON. L.C. Nº 87/96 P/ FORMACAO DO FUNDEB",-325338.0
201408,2014,Ago,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,-325333.33,"DEDUCAO DA TRANSF. FINANCEIRA DO ICMS DESON. L.C. Nº 87/96 P/ FORMACAO DO FUNDEB",-325338.0
201408,2014,Ago,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,-1115333.33,"DEDUCAO DE RECEITA IPI EXPORTAÇÃO PARA FORMAÇÃO DO FUNDEB",-1405100.57
201408,2014,Ago,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,-7201416.67,"DEDUÇAO DA RECEITA DE IPVA P/ FORMAÇÃO DO FUNDEB",-7860768.09
201408,2014,Ago,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,-2832916.67,"DEDUÇAO DA RECEITA DE ITCD P/ FORMAÇÃO DO FUNDEB",-2618280.27
201408,2014,Ago,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,-2832916.67,"DEDUÇAO DA RECEITA DE ITCD P/ FORMAÇÃO DO FUNDEB",-2618280.27
201408,2014,Ago,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,-2832916.67,"DEDUÇAO DA RECEITA DE ITCD P/ FORMAÇÃO DO FUNDEB",-2618280.27
201408,2014,Ago,"AG. GOIANA DE REG. CONT. E FISC. S.PUBL",3537650000169,Indireta,Executivo,,"DEDUÇAO DE OUTRAS TAXAS PELO PODER DE POLICIA",0.0
201408,2014,Ago,"ESTADO DE GOIAS",,N/A,N/A,,"DEDUÇAO DE OUTRAS TAXAS PELO PODER DE POLICIA",-260.0
201408,2014,Ago,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,,"DEDUÇAO DE OUTRAS TAXAS PELO PODER DE POLICIA",-260.0
201408,2014,Ago,"AG. GOIANA DE TRANSP. E OBRAS PUBLICAS",3520933000106,Indireta,Executivo,,"DEDUÇÃO  DE REMUNERAÇÃO DE DEPÓSITO DE RECURSOS NÃO VINCULADOS",0.0
201408,2014,Ago,"ESTADO DE GOIAS",,N/A,N/A,,"DEDUÇÃO  DE REMUNERAÇÃO DE DEPÓSITO DE RECURSOS NÃO VINCULADOS",0.0
201408,2014,Ago,"AG. GOIANA DE DEFESA AGROPECUARIA",6064227000187,Indireta,Executivo,-317250.0,"DEDUÇÃO DA RECEITA CORRENTE",0.0
201408,2014,Ago,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,-1.012175E7,"DEDUÇÃO DA RECEITA CORRENTE",0.0
201408,2014,Ago,"FUNDO PREVIDENCIÁRIO",18867918000106,Indireta,Executivo,,"DEDUÇÃO DA RECEITA CORRENTE",0.0
201408,2014,Ago,"FUNDO SOCIAL DE LOTERIA",4354889000166,Direta,Executivo,-7699916.67,"DEDUÇÃO DA RECEITA CORRENTE",
201408,2014,Ago,EMATER,13232306000115,Indireta,Executivo,-1500.0,"DEDUÇÃO DA RECEITA DA PRODUÇÃO ANIMAL E DERIVADOS",
201408,2014,Ago,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,-1500.0,"DEDUÇÃO DA RECEITA DA PRODUÇÃO ANIMAL E DERIVADOS",
201408,2014,Ago,"AG.GOIANA DE DESENV. RURAL E FUNDIARIO",3521741000106,Indireta,Executivo,-333.33,"DEDUÇÃO DA RECEITA DA PRODUÇÃO ANIMAL E DERIVADOS DE MÉDIO PORTE",
201408,2014,Ago,"ESTADO DE GOIAS",,N/A,N/A,-333.33,"DEDUÇÃO DA RECEITA DA PRODUÇÃO ANIMAL E DERIVADOS DE PEQUENO PORTE",
201408,2014,Ago,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,-333.33,"DEDUÇÃO DA RECEITA DA PRODUÇÃO ANIMAL E DERIVADOS DE PEQUENO PORTE",
201408,2014,Ago,"AG.GOIANA DE DESENV. RURAL E FUNDIARIO",3521741000106,Indireta,Executivo,-17500.0,"DEDUÇÃO DA RECEITA DA PRODUÇÃO VEGETAL",
201408,2014,Ago,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,-17500.0,"DEDUÇÃO DA RECEITA DA PRODUÇÃO VEGETAL",
201408,2014,Ago,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,-35000.0,"DEDUÇÃO DA RECEITA DE COMERCIALIZAÇÃO DE OUTROS PRODUTOS VEGETAIS",
201408,2014,Ago,"AG.GOIANA DE DESENV. RURAL E FUNDIARIO",3521741000106,Indireta,Executivo,-833.33,"DEDUÇÃO DA RECEITA DE COMERCIALIZAÇÃO DE REFUGOS",
201408,2014,Ago,"ESTADO DE GOIAS",,N/A,N/A,-16666.670000000002,"DEDUÇÃO DA RECEITA DE COMERCIALIZAÇÃO DE SEMENTES E MUDAS",
201408,2014,Ago,"ESTADO DE GOIAS",,N/A,N/A,-4.320866667E7,"DEDUÇÃO DA RECEITA DE IPVA",-4.723718353E7
201408,2014,Ago,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,-4.320866667E7,"DEDUÇÃO DA RECEITA DE IPVA",-4.723718353E7
201408,2014,Ago,"AG.GOIANA DE DESENV. RURAL E FUNDIARIO",3521741000106,Indireta,Executivo,-3750.0,"DEDUÇÃO DA RECEITA DE ROYALTIES DA COMERCIALIZAÇÃO DE CULTIVARES",
201408,2014,Ago,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,-17333.34,"DEDUÇÃO DA RECEITA DE SERVIÇOS DE HOSPEDAGEM E ALIMENTAÇÃO",
201408,2014,Ago,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,-2.6180383333E8,"DEDUÇÃO DA RECEITA DE TRANSFERENCIAS CONTITUCIONAIS AOS MUNICIPIOS - ICMS",-2.5464633588E8
201408,2014,Ago,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,-3.600725E7,"DEDUÇÃO DA RECEITA DE TRANSFERENCIAS CONTITUCIONAIS AOS MUNICIPIOS - IPVA",-3.930297726E7
201408,2014,Ago,"ESTADO DE GOIAS",,N/A,N/A,,"DEDUÇÃO DAS CONTRIBUIÇÕES PREVIDENCIARIAS DO REGIME PROPRIO",-1.285503854E7
201408,2014,Ago,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,,"DEDUÇÃO DAS CONTRIBUIÇÕES PREVIDENCIARIAS DO REGIME PROPRIO",-1.285503854E7
201408,2014,Ago,"FUNDO PREVIDENCIÁRIO",18867918000106,Indireta,Executivo,,"DEDUÇÃO DAS CONTRIBUIÇÕES PREVIDENCIARIAS DO REGIME PROPRIO",-31497.780000000002
201408,2014,Ago,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,,"DEDUÇÃO DAS CONTRIBUIÇÕES SOCIAIS",-2897098.73
201408,2014,Ago,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,,"DEDUÇÃO DAS CONTRIBUIÇÕES SOCIAIS",-9957939.81
201408,2014,Ago,"ESTADO DE GOIAS",,N/A,N/A,-3.421058333E7,"DEDUÇÃO DAS PARTICIPAÇÕES NA RECEITA DA UNIAO",-3.64930641E7
201408,2014,Ago,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,,"DEDUÇÃO DAS RECEITAS DE ALUGUEIS",0.0
201408,2014,Ago,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,,"DEDUÇÃO DAS RECEITAS DE ALUGUEIS",0.0
201408,2014,Ago,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,,"DEDUÇÃO DAS RECEITAS DE CAPITAL",0.0
201408,2014,Ago,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,,"DEDUÇÃO DAS RECEITAS DE CONTRIBUIÇÕES",0.0
201408,2014,Ago,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,,"DEDUÇÃO DAS RECEITAS DE CONTRIBUIÇÕES",0.0
201408,2014,Ago,"ESTADO DE GOIAS",,N/A,N/A,-4.604158333E7,"DEDUÇÃO DAS RECEITAS DE IMPOSTOS S/ PATRIMONIO E A RENDA",-4.988531698E7
201408,2014,Ago,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,-4.1888608333E8,"DEDUÇÃO DAS RECEITAS DE IMPOSTOS S/ PRODUÇÃO E CIRCULAÇÃO",-4.0748764048E8
201408,2014,Ago,"PROTEGE GOIAS",6084202000145,Direta,Executivo,-5968083.33,"DEDUÇÃO DAS RECEITAS DE IMPOSTOS S/ PRODUÇÃO E CIRCULAÇÃO",0.0
201408,2014,Ago,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,-814333.34,"DEDUÇÃO DAS RECEITAS DE SERVIÇOS",-2712901.98
201408,2014,Ago,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,-814333.34,"DEDUÇÃO DAS RECEITAS DE SERVIÇOS",-2370148.99
201408,2014,Ago,"UNIVERSIDADE ESTADUAL DE GOIAS",1112580000171,Indireta,Executivo,,"DEDUÇÃO DAS RECEITAS DE SERVIÇOS",-1455875.0
201408,2014,Ago,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,,"DEDUÇÃO DAS TRANSFERENCIAS DE CONVENIO DA UNIÃO E DE SUAS ENTIDADES",0.0
201408,2014,Ago,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,-3.453591667E7,"DEDUÇÃO DAS TRANSFERENCIAS INTERGOVENAMENTAIS",0.0
201408,2014,Ago,"ESTADO DE GOIAS",,N/A,N/A,,"DEDUÇÃO DE ALIENAÇÃO DE OUTROS BENS IMÓVEIS",-4000000.0
201408,2014,Ago,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,,"DEDUÇÃO DE ALIENAÇÃO DE OUTROS BENS MOVEIS",-1.2E7
201408,2014,Ago,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,,"DEDUÇÃO DE ALUGUEIS",0.0
201408,2014,Ago,"GOIÁS PREVIDÊNCIA",11991625000189,Indireta,Executivo,,"DEDUÇÃO DE COMPENSAÇÃO FINANCEIRA PREVIDENCIÁRIA",0.0
