ANOMES;ANOEXERCICIO;MES;NOMEORGAO;TIPOADMINISTRACAO;TIPOPODER;RECEITAPREVISTAATUALIZADA;NATUREZARECEITA;RECEITAREALIZADA;CNPJORGAO
201512;2015;Dez;"ESTADO DE GOIAS - TESOURO ESTADUAL";N/A;Executivo;17078000;"ALIENACAO DE IMOVEIS URBANOS";249073,49;1409655000180
201512;2015;Dez;"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA";N/A;N/A;83,37;"ALIENACAO DE IMOVEIS URBANOS";;
201512;2015;Dez;TRANSURB;Indireta;Executivo;83,37;"ALIENACAO DE IMOVEIS URBANOS";;2102168000133
201512;2015;Dez;"UNIVERSIDADE ESTADUAL DE GOIÁS - UEG";Indireta;Executivo;83,37;"ALIENACAO DE IMOVEIS URBANOS";;1112580000171
201512;2015;Dez;EMATER;Indireta;Executivo;83,37;"ALIENACAO DE OUTROS BENS IMOVEIS";;13232306000115
201512;2015;Dez;"ESTADO DE GOIAS";N/A;N/A;83,37;"ALIENACAO DE OUTROS BENS IMOVEIS";;
201512;2015;Dez;"ESTADO DE GOIAS - PODER EXECUTIVO";N/A;N/A;83,37;"ALIENACAO DE OUTROS BENS IMOVEIS";;
201512;2015;Dez;"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA";N/A;N/A;83,37;"ALIENACAO DE OUTROS BENS IMOVEIS";;
201512;2015;Dez;AGRODEFESA;Indireta;Executivo;34500;"ALIENACAO DE OUTROS BENS MOVEIS";;6064227000187
201512;2015;Dez;EMATER;Indireta;Executivo;166,74;"ALIENACAO DE OUTROS BENS MOVEIS";;13232306000115
201512;2015;Dez;"ESTADO DE GOIAS";N/A;N/A;36666,74;"ALIENACAO DE OUTROS BENS MOVEIS";;
201512;2015;Dez;"ESTADO DE GOIAS - ADMINISTRACAO DIRETA";N/A;N/A;2000;"ALIENACAO DE OUTROS BENS MOVEIS";;
201512;2015;Dez;"ESTADO DE GOIAS - PODER EXECUTIVO";N/A;N/A;36666,74;"ALIENACAO DE OUTROS BENS MOVEIS";;
201512;2015;Dez;"ESTADO DE GOIAS - TESOURO ESTADUAL";N/A;Executivo;2000;"ALIENACAO DE OUTROS BENS MOVEIS";;1409655000180
201512;2015;Dez;"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA";N/A;N/A;34666,74;"ALIENACAO DE OUTROS BENS MOVEIS";;
201512;2015;Dez;"ESTADO DE GOIAS";N/A;N/A;17078083,37;"ALIENAÇÃO DE IMÓVEIS URBANOS";249073,49;
201512;2015;Dez;"ESTADO DE GOIAS - ADMINISTRACAO DIRETA";N/A;N/A;17078000;"ALIENAÇÃO DE IMÓVEIS URBANOS";249073,49;
201512;2015;Dez;"ESTADO DE GOIAS - PODER EXECUTIVO";N/A;N/A;17078083,37;"ALIENAÇÃO DE IMÓVEIS URBANOS";249073,49;
201512;2015;Dez;"ESTADO DE GOIAS - TESOURO ESTADUAL";N/A;Executivo;17078000;"ALIENAÇÃO DE IMÓVEIS URBANOS";249073,49;1409655000180
201512;2015;Dez;"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA";N/A;N/A;83,37;"ALIENAÇÃO DE IMÓVEIS URBANOS";;
201512;2015;Dez;TRANSURB;Indireta;Executivo;83,37;"ALIENAÇÃO DE IMÓVEIS URBANOS";;2102168000133
201512;2015;Dez;"UNIVERSIDADE ESTADUAL DE GOIÁS - UEG";Indireta;Executivo;83,37;"ALIENAÇÃO DE IMÓVEIS URBANOS";;1112580000171
201512;2015;Dez;EMATER;Indireta;Executivo;83,37;"ALIENAÇÃO DE OUTROS BENS IMÓVEIS";;13232306000115
201512;2015;Dez;"ESTADO DE GOIAS";N/A;N/A;83,37;"ALIENAÇÃO DE OUTROS BENS IMÓVEIS";;
201512;2015;Dez;"ESTADO DE GOIAS - PODER EXECUTIVO";N/A;N/A;83,37;"ALIENAÇÃO DE OUTROS BENS IMÓVEIS";;
201512;2015;Dez;"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA";N/A;N/A;83,37;"ALIENAÇÃO DE OUTROS BENS IMÓVEIS";;
201512;2015;Dez;"AG. GOIANA  SIST.  EXEC.  PENAL - AGESEP";Indireta;Executivo;18666,74;ALUGUEIS;;13199944000181
201512;2015;Dez;"AGENCIA GOIANA DE TURISMO";Indireta;Executivo;4166,74;ALUGUEIS;;3549463000103
201512;2015;Dez;"AGÊNCIA BRASIL CENTRAL - ABC";Indireta;Executivo;4166,74;ALUGUEIS;0;3520902000147
201512;2015;Dez;"AGÊNCIA GOIANA DE COMUNICAÇÃO";Indireta;Executivo;4166,74;ALUGUEIS;;3520902000147
201512;2015;Dez;"AGÊNCIA GOIANA DE TRANSPORTES E OBRAS";Indireta;Executivo;1333,26;ALUGUEIS;62083,58;3520933000106
201512;2015;Dez;"DEP. EST. DE TRANSITO DE GOIAS- DETRAN";Indireta;Executivo;18666,74;ALUGUEIS;;2872448000120
201512;2015;Dez;DETRAN;Indireta;Executivo;18666,74;ALUGUEIS;17727,04;2872448000120
201512;2015;Dez;EMATER;Indireta;Executivo;4333,26;ALUGUEIS;3740;13232306000115
201512;2015;Dez;"ESTADO DE GOIAS";N/A;N/A;355833,48;ALUGUEIS;642864,78;
201512;2015;Dez;"ESTADO DE GOIAS - ADMINISTRACAO DIRETA";N/A;N/A;76500;ALUGUEIS;161620,08;
201512;2015;Dez;"ESTADO DE GOIAS - FUNDOS ESPECIAIS";N/A;N/A;239166,74;ALUGUEIS;289709,72;
201512;2015;Dez;"ESTADO DE GOIAS - PODER EXECUTIVO";N/A;N/A;221500,22;ALUGUEIS;397409,86;
201512;2015;Dez;"ESTADO DE GOIAS - PODER JUDICIARIO";N/A;N/A;122500;ALUGUEIS;221818,68;
201512;2015;Dez;"ESTADO DE GOIAS - PODER LEGISLATIVO";N/A;N/A;3833,26;ALUGUEIS;14810;
201512;2015;Dez;"ESTADO DE GOIAS - TESOURO ESTADUAL";N/A;Executivo;76500;ALUGUEIS;161620,08;1409655000180
201512;2015;Dez;"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA";N/A;N/A;40166,74;ALUGUEIS;191534,98;
201512;2015;Dez;FUNDESP-PJ;Direta;Judiciário;122500;ALUGUEIS;221818,68;2050330000117
201512;2015;Dez;"FUNDO DE ARTE E CULTURA DE GOIÁS";Direta;Executivo;6333,26;ALUGUEIS;0;15540894000180
201512;2015;Dez;"FUNDO DE MODERNIZACAO DO MINIST PUBLICO";Direta;N/A;8000;ALUGUEIS;8826,24;7004223000176
201512;2015;Dez;"FUNDO DE REAP. E APERF. DA PM";Direta;Executivo;1666,74;ALUGUEIS;;19574563000111
201512;2015;Dez;"FUNDO ESP. DE REAPARELHAMENTO DO T.C.M.";Direta;Legislativo;3833,26;ALUGUEIS;5610;6881263000133
201512;2015;Dez;"FUNDO ESP.CENT.CULT.OSCAR NIEMEYER";Direta;Executivo;75166,74;ALUGUEIS;34000;14188263000180
201512;2015;Dez;"FUNDO EST. DE SEGURANCA PUBLICA-FUNESP";Direta;Executivo;666,74;ALUGUEIS;;2658753000114
201512;2015;Dez;"FUNDO EST. DE SEGURANÇA PÚBLICA-FUNESP";Direta;Executivo;1333,48;ALUGUEIS;;2658753000114
201512;2015;Dez;"FUNDO EST. PROT. E DEF. DO CONSUMIDOR";Direta;Executivo;63000;ALUGUEIS;;74159245000100
201512;2015;Dez;"FUNDO MODERN. APRIMOR. FUNC. ASS. LEG.";Direta;Legislativo;;ALUGUEIS;9200;7766390000154
201512;2015;Dez;"FUNDO PENITENCIÁRIO ESTADUAL - FUNPES";Direta;Executivo;21000;ALUGUEIS;10254,8;10879198000189
201512;2015;Dez;FUNEBOM;Direta;Executivo;;ALUGUEIS;0;14786724000117
201512;2015;Dez;"GOIÁS TURISMO";Indireta;Executivo;166,74;ALUGUEIS;;3549463000103
201512;2015;Dez;TRANSURB;Indireta;Executivo;11500;ALUGUEIS;;2102168000133
201512;2015;Dez;"UNIVERSIDADE ESTADUAL DE GOIÁS - UEG";Indireta;Executivo;11500;ALUGUEIS;107984,36;1112580000171
201512;2015;Dez;"ESTADO DE GOIAS";N/A;N/A;221333,37;"AMORTIZACAO DE EMPRESTIMOS";1223644,48;
201512;2015;Dez;"ESTADO DE GOIAS - FUNDOS ESPECIAIS";N/A;N/A;221333,37;"AMORTIZACAO DE EMPRESTIMOS";1223644,48;
201512;2015;Dez;"ESTADO DE GOIAS - PODER EXECUTIVO";N/A;N/A;221333,37;"AMORTIZACAO DE EMPRESTIMOS";1223644,48;
201512;2015;Dez;FOMENTAR;Direta;Executivo;58916,63;"AMORTIZACAO DE EMPRESTIMOS";25588,04;1460666000195
201512;2015;Dez;"FUNDO DE FINANC. DO BANCO DO POVO GOIÁS";Direta;Executivo;5833,37;"AMORTIZACAO DE EMPRESTIMOS";;17850814000118
201512;2015;Dez;"FUNDO ESP.DE GERACAO DE EMPREG.E RENDA";Direta;Executivo;5833,37;"AMORTIZACAO DE EMPRESTIMOS";;3198567000102
201512;2015;Dez;FUNMINERAL;Direta;Executivo;1000;"AMORTIZACAO DE EMPRESTIMOS";0;3609406000164
201512;2015;Dez;FUNPRODUZIR;Direta;Executivo;155583,37;"AMORTIZACAO DE EMPRESTIMOS";1198056,44;4352350000178
201512;2015;Dez;"ESTADO DE GOIAS";N/A;N/A;58916,63;"AMORTIZACAO DE EMPRESTIMOS - FOMENTAR";25588,04;
201512;2015;Dez;"ESTADO DE GOIAS - FUNDOS ESPECIAIS";N/A;N/A;58916,63;"AMORTIZACAO DE EMPRESTIMOS - FOMENTAR";25588,04;
201512;2015;Dez;"ESTADO DE GOIAS - PODER EXECUTIVO";N/A;N/A;58916,63;"AMORTIZACAO DE EMPRESTIMOS - FOMENTAR";25588,04;
201512;2015;Dez;FOMENTAR;Direta;Executivo;58916,63;"AMORTIZACAO DE EMPRESTIMOS - FOMENTAR";25588,04;1460666000195
201512;2015;Dez;"ESTADO DE GOIAS";N/A;N/A;155583,37;"AMORTIZACAO DE EMPRESTIMOS - PRODUZIR";1198056,44;
201512;2015;Dez;"ESTADO DE GOIAS - FUNDOS ESPECIAIS";N/A;N/A;155583,37;"AMORTIZACAO DE EMPRESTIMOS - PRODUZIR";1198056,44;
201512;2015;Dez;"ESTADO DE GOIAS - PODER EXECUTIVO";N/A;N/A;155583,37;"AMORTIZACAO DE EMPRESTIMOS - PRODUZIR";1198056,44;
201512;2015;Dez;FUNPRODUZIR;Direta;Executivo;155583,37;"AMORTIZACAO DE EMPRESTIMOS - PRODUZIR";1198056,44;4352350000178
201512;2015;Dez;"ESTADO DE GOIAS";N/A;N/A;221333,37;"AMORTIZACAO DE FINANCIAMENTOS DIVERSOS";1223644,48;
201512;2015;Dez;"ESTADO DE GOIAS - FUNDOS ESPECIAIS";N/A;N/A;221333,37;"AMORTIZACAO DE FINANCIAMENTOS DIVERSOS";1223644,48;
201512;2015;Dez;"ESTADO DE GOIAS - PODER EXECUTIVO";N/A;N/A;221333,37;"AMORTIZACAO DE FINANCIAMENTOS DIVERSOS";1223644,48;
201512;2015;Dez;FOMENTAR;Direta;Executivo;58916,63;"AMORTIZACAO DE FINANCIAMENTOS DIVERSOS";25588,04;1460666000195
201512;2015;Dez;"FUNDO DE FINANC. DO BANCO DO POVO GOIÁS";Direta;Executivo;5833,37;"AMORTIZACAO DE FINANCIAMENTOS DIVERSOS";;17850814000118
201512;2015;Dez;"FUNDO ESP.DE GERACAO DE EMPREG.E RENDA";Direta;Executivo;5833,37;"AMORTIZACAO DE FINANCIAMENTOS DIVERSOS";;3198567000102
201512;2015;Dez;FUNMINERAL;Direta;Executivo;1000;"AMORTIZACAO DE FINANCIAMENTOS DIVERSOS";0;3609406000164
201512;2015;Dez;FUNPRODUZIR;Direta;Executivo;155583,37;"AMORTIZACAO DE FINANCIAMENTOS DIVERSOS";1198056,44;4352350000178
201512;2015;Dez;"ESTADO DE GOIAS";N/A;N/A;1000;"AMORTIZAÇÃO DE EMPRÉSTIMOS - FUNMINERAL";0;
201512;2015;Dez;"ESTADO DE GOIAS - FUNDOS ESPECIAIS";N/A;N/A;1000;"AMORTIZAÇÃO DE EMPRÉSTIMOS - FUNMINERAL";0;
201512;2015;Dez;"ESTADO DE GOIAS - PODER EXECUTIVO";N/A;N/A;1000;"AMORTIZAÇÃO DE EMPRÉSTIMOS - FUNMINERAL";0;
201512;2015;Dez;FUNMINERAL;Direta;Executivo;1000;"AMORTIZAÇÃO DE EMPRÉSTIMOS - FUNMINERAL";0;3609406000164
201512;2015;Dez;"ESTADO DE GOIAS";N/A;N/A;2250000;"ASSISTENCIA FARMACEUTICA";2582502,82;
201512;2015;Dez;"ESTADO DE GOIAS - FUNDOS ESPECIAIS";N/A;N/A;2250000;"ASSISTENCIA FARMACEUTICA";2582502,82;
201512;2015;Dez;"ESTADO DE GOIAS - PODER EXECUTIVO";N/A;N/A;2250000;"ASSISTENCIA FARMACEUTICA";2582502,82;
201512;2015;Dez;"FUNDO ESPECIAL DE SAUDE - FUNESA";Direta;Executivo;2250000;"ASSISTENCIA FARMACEUTICA";;544963000156
201512;2015;Dez;"FUNDO ESTADUAL DE SAUDE- FES";Direta;Executivo;2250000;"ASSISTENCIA FARMACEUTICA";2582502,82;544963000156
201512;2015;Dez;"ESTADO DE GOIAS";N/A;N/A;12000;"ATENÇÃO BÁSICA";49140;
201512;2015;Dez;"ESTADO DE GOIAS - FUNDOS ESPECIAIS";N/A;N/A;12000;"ATENÇÃO BÁSICA";49140;
201512;2015;Dez;"ESTADO DE GOIAS - PODER EXECUTIVO";N/A;N/A;12000;"ATENÇÃO BÁSICA";49140;
201512;2015;Dez;"FUNDO ESPECIAL DE SAUDE - FUNESA";Direta;Executivo;12000;"ATENÇÃO BÁSICA";;544963000156
201512;2015;Dez;"FUNDO ESTADUAL DE SAUDE- FES";Direta;Executivo;12000;"ATENÇÃO BÁSICA";49140;544963000156
201512;2015;Dez;"ESTADO DE GOIAS";N/A;N/A;4833333,37;"ATENÇÃO DE MAC. AMBULATORIAL E HOSPITALAR";9780505,41;
201512;2015;Dez;"ESTADO DE GOIAS - FUNDOS ESPECIAIS";N/A;N/A;4833333,37;"ATENÇÃO DE MAC. AMBULATORIAL E HOSPITALAR";9780505,41;
201512;2015;Dez;"ESTADO DE GOIAS - PODER EXECUTIVO";N/A;N/A;4833333,37;"ATENÇÃO DE MAC. AMBULATORIAL E HOSPITALAR";9780505,41;
201512;2015;Dez;"FUNDO ESPECIAL DE SAUDE - FUNESA";Direta;Executivo;4833333,37;"ATENÇÃO DE MAC. AMBULATORIAL E HOSPITALAR";;544963000156
201512;2015;Dez;"FUNDO ESTADUAL DE SAUDE- FES";Direta;Executivo;4833333,37;"ATENÇÃO DE MAC. AMBULATORIAL E HOSPITALAR";9780505,41;544963000156
201512;2015;Dez;"ESTADO DE GOIAS";N/A;N/A;83,37;"ATUALIZACAO MONETARIA DE ORIGEM NAO TRIBUTARIA";0;
201512;2015;Dez;"ESTADO DE GOIAS - ADMINISTRACAO DIRETA";N/A;N/A;83,37;"ATUALIZACAO MONETARIA DE ORIGEM NAO TRIBUTARIA";0;
201512;2015;Dez;"ESTADO DE GOIAS - PODER EXECUTIVO";N/A;N/A;83,37;"ATUALIZACAO MONETARIA DE ORIGEM NAO TRIBUTARIA";0;
201512;2015;Dez;"ESTADO DE GOIAS - TESOURO ESTADUAL";N/A;Executivo;83,37;"ATUALIZACAO MONETARIA DE ORIGEM NAO TRIBUTARIA";0;1409655000180
201512;2015;Dez;"ESTADO DE GOIAS";N/A;N/A;1750;"ATUALIZAÇÃO MONETÁRIA DA DIVIDA ATIVA NÃO TRIBUTARIA DE OUTRAS RECEITAS - PRINCIPAL";246,4;
201512;2015;Dez;"ESTADO DE GOIAS - FUNDOS ESPECIAIS";N/A;N/A;1750;"ATUALIZAÇÃO MONETÁRIA DA DIVIDA ATIVA NÃO TRIBUTARIA DE OUTRAS RECEITAS - PRINCIPAL";246,4;
201512;2015;Dez;"ESTADO DE GOIAS - PODER LEGISLATIVO";N/A;N/A;1750;"ATUALIZAÇÃO MONETÁRIA DA DIVIDA ATIVA NÃO TRIBUTARIA DE OUTRAS RECEITAS - PRINCIPAL";246,4;
201512;2015;Dez;"FUNDO ESP. DE REAPARELHAMENTO DO T.C.M.";Direta;Legislativo;1750;"ATUALIZAÇÃO MONETÁRIA DA DIVIDA ATIVA NÃO TRIBUTARIA DE OUTRAS RECEITAS - PRINCIPAL";246,4;6881263000133
201512;2015;Dez;"ESTADO DE GOIAS";N/A;N/A;1083,37;"ATUALIZAçÂO MONETÁRIA DE OUTROS TRIBUTOS DA DÍVIDA ATIVA - PRINCIPAL";864,96;
201512;2015;Dez;"ESTADO DE GOIAS - ADMINISTRACAO DIRETA";N/A;N/A;1083,37;"ATUALIZAçÂO MONETÁRIA DE OUTROS TRIBUTOS DA DÍVIDA ATIVA - PRINCIPAL";864,96;
201512;2015;Dez;"ESTADO DE GOIAS - PODER EXECUTIVO";N/A;N/A;1083,37;"ATUALIZAçÂO MONETÁRIA DE OUTROS TRIBUTOS DA DÍVIDA ATIVA - PRINCIPAL";864,96;
201512;2015;Dez;"ESTADO DE GOIAS - TESOURO ESTADUAL";N/A;Executivo;1083,37;"ATUALIZAçÂO MONETÁRIA DE OUTROS TRIBUTOS DA DÍVIDA ATIVA - PRINCIPAL";864,96;1409655000180
201512;2015;Dez;"ESTADO DE GOIAS";N/A;N/A;766000;"BLOCO DE INVESTIMENTOS NA REDE DE SERVIÇOS DE SAUDE";1992822;
201512;2015;Dez;"ESTADO DE GOIAS - FUNDOS ESPECIAIS";N/A;N/A;766000;"BLOCO DE INVESTIMENTOS NA REDE DE SERVIÇOS DE SAUDE";1992822;
201512;2015;Dez;"ESTADO DE GOIAS - PODER EXECUTIVO";N/A;N/A;766000;"BLOCO DE INVESTIMENTOS NA REDE DE SERVIÇOS DE SAUDE";1992822;
201512;2015;Dez;"FUNDO ESPECIAL DE SAUDE - FUNESA";Direta;Executivo;766000;"BLOCO DE INVESTIMENTOS NA REDE DE SERVIÇOS DE SAUDE";;544963000156
201512;2015;Dez;"FUNDO ESTADUAL DE SAUDE- FES";Direta;Executivo;766000;"BLOCO DE INVESTIMENTOS NA REDE DE SERVIÇOS DE SAUDE";1992822;544963000156
201512;2015;Dez;"ESTADO DE GOIAS";N/A;N/A;7084500;"BOLSA GARANTIA FOMENTAR";7922609,56;
201512;2015;Dez;"ESTADO DE GOIAS - FUNDOS ESPECIAIS";N/A;N/A;7084500;"BOLSA GARANTIA FOMENTAR";7922609,56;
201512;2015;Dez;"ESTADO DE GOIAS - PODER EXECUTIVO";N/A;N/A;7084500;"BOLSA GARANTIA FOMENTAR";7922609,56;
201512;2015;Dez;"FUNDO SOCIAL DE LOTERIA";Direta;Executivo;7084500;"BOLSA GARANTIA FOMENTAR";;4354889000166
201512;2015;Dez;"PROTEGE GOIAS";Direta;Executivo;7084500;"BOLSA GARANTIA FOMENTAR";7922609,56;6084202000145
201512;2015;Dez;EMATER;Indireta;Executivo;17916,63;"COMERCIALIZACAO DE OUTROS PRODUTOS VEGETAIS";0;13232306000115
201512;2015;Dez;"ESTADO DE GOIAS";N/A;N/A;22166,63;"COMERCIALIZACAO DE OUTROS PRODUTOS VEGETAIS";0;
201512;2015;Dez;"ESTADO DE GOIAS - FUNDOS ESPECIAIS";N/A;N/A;4250;"COMERCIALIZACAO DE OUTROS PRODUTOS VEGETAIS";;
201512;2015;Dez;"ESTADO DE GOIAS - PODER EXECUTIVO";N/A;N/A;22166,63;"COMERCIALIZACAO DE OUTROS PRODUTOS VEGETAIS";0;
201512;2015;Dez;"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA";N/A;N/A;17916,63;"COMERCIALIZACAO DE OUTROS PRODUTOS VEGETAIS";0;
201512;2015;Dez;FUNDER;Direta;Executivo;4250;"COMERCIALIZACAO DE OUTROS PRODUTOS VEGETAIS";;985566000110
201512;2015;Dez;EMATER;Indireta;Executivo;17916,63;"COMERCIALIZAÇÃO DE OUTROS PRODUTOS VEGETAIS";0;13232306000115
201512;2015;Dez;"ESTADO DE GOIAS";N/A;N/A;22166,63;"COMERCIALIZAÇÃO DE OUTROS PRODUTOS VEGETAIS";0;
201512;2015;Dez;"ESTADO DE GOIAS - FUNDOS ESPECIAIS";N/A;N/A;4250;"COMERCIALIZAÇÃO DE OUTROS PRODUTOS VEGETAIS";;
201512;2015;Dez;"ESTADO DE GOIAS - PODER EXECUTIVO";N/A;N/A;22166,63;"COMERCIALIZAÇÃO DE OUTROS PRODUTOS VEGETAIS";0;
201512;2015;Dez;"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA";N/A;N/A;17916,63;"COMERCIALIZAÇÃO DE OUTROS PRODUTOS VEGETAIS";0;
201512;2015;Dez;FUNDER;Direta;Executivo;4250;"COMERCIALIZAÇÃO DE OUTROS PRODUTOS VEGETAIS";;985566000110
201512;2015;Dez;"ESTADO DE GOIAS";N/A;N/A;858500;"COMPENSACAO FINANCEIRA PREVIDENCIARIA";1180548,77;
201512;2015;Dez;"ESTADO DE GOIAS - FUNDOS ESPECIAIS";N/A;N/A;441833,37;"COMPENSACAO FINANCEIRA PREVIDENCIARIA";0;
201512;2015;Dez;"ESTADO DE GOIAS - PODER EXECUTIVO";N/A;N/A;858500;"COMPENSACAO FINANCEIRA PREVIDENCIARIA";1180548,77;
