ANOMES,ANOEXERCICIO,MES,NOMEORGAO,TIPOADMINISTRACAO,TIPOPODER,RECEITAPREVISTAATUALIZADA,NATUREZARECEITA,RECEITAREALIZADA,CNPJORGAO
200904,2009,Abr,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,,"DEDUÇAO DE OUTRAS TAXAS PELO PODER DE POLICIA",0.0,1409655000180
200904,2009,Abr,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,-8.212675E7,"DEDUÇAO DE RECEITA DE ICMS",-5.787805993E7,
200904,2009,Abr,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,-8.212675E7,"DEDUÇAO DE RECEITA DE ICMS",-5.787805993E7,
200904,2009,Abr,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,-8.212675E7,"DEDUÇAO DE RECEITA DE ICMS",-5.787805993E7,1409655000180
200904,2009,Abr,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,-968583.3300000001,"DEDUÇAO DE RECEITA DE ITCD",-782055.66,
200904,2009,Abr,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,,"DEDUÇÃO DA BOLSA GARANTIA FOMENTAR",0.0,
200904,2009,Abr,"ESTADO DE GOIAS",N/A,N/A,-1.0989191667E8,"DEDUÇÃO DA RECEITA CORRENTE",-9.912191152E7,
200904,2009,Abr,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,,"DEDUÇÃO DA RECEITA CORRENTE",-1.481760841E7,
200904,2009,Abr,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,-1.0989191667E8,"DEDUÇÃO DA RECEITA CORRENTE",-9.912191152E7,
200904,2009,Abr,"FUNDO ESPECIAL DE SAUDE - FUNESA",Direta,Executivo,,"DEDUÇÃO DA RECEITA CORRENTE",0.0,544963000156
200904,2009,Abr,"FUNDO PART.A INDUSTRIALIZACAO-FOMENTAR",Direta,Executivo,,"DEDUÇÃO DA RECEITA CORRENTE",0.0,1460666000195
200904,2009,Abr,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,,"DEDUÇÃO DA RECEITA DE CONCESSÕES E PERMISSÕES - SERVIÇOS",0.0,
200904,2009,Abr,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,,"DEDUÇÃO DA RECEITA DE CONCESSÕES E PERMISSÕES - SERVIÇOS DE COMUNICAÇÃO",0.0,
200904,2009,Abr,"AGÊNCIA GOIANA DE COMUNICAÇÃO",Indireta,Executivo,,"DEDUÇÃO DA RECEITA DE OUTORGA DOS SERV. RADIODIF.  SONORA E DE SONS E IMAGENS",0.0,3520902000147
200904,2009,Abr,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,,"DEDUÇÃO DAS CONTRIBUIÇÕES PREVIDENCIARIAS DO REGIME PROPRIO",-8804456.39,
200904,2009,Abr,"FUNDO DE PREVIDÊNCIA ESTADUAL",Direta,Executivo,,"DEDUÇÃO DAS CONTRIBUIÇÕES PREVIDENCIARIAS DO REGIME PROPRIO",-8804456.39,4050973000196
200904,2009,Abr,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,-2.338525E7,"DEDUÇÃO DAS PARTICIPAÇÕES NA RECEITA DA UNIAO",-2.165860849E7,
200904,2009,Abr,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,-2.338525E7,"DEDUÇÃO DAS PARTICIPAÇÕES NA RECEITA DA UNIAO",-2.165860849E7,1409655000180
200904,2009,Abr,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,,"DEDUÇÃO DAS RECEITAS DE ALUGUEIS",0.0,
200904,2009,Abr,"ESTADO DE GOIAS",N/A,N/A,-8.212675E7,"DEDUÇÃO DAS RECEITAS DE ICMS",-5.787805993E7,
200904,2009,Abr,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,-4042916.67,"DEDUÇÃO DAS RECEITAS DE IMPOSTOS S/ PATRIMONIO E A RENDA",-4085236.99,
200904,2009,Abr,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,-4042916.67,"DEDUÇÃO DAS RECEITAS DE IMPOSTOS S/ PATRIMONIO E A RENDA",-4085236.99,1409655000180
200904,2009,Abr,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,-8.212675E7,"DEDUÇÃO DAS RECEITAS DE IMPOSTOS S/ PRODUÇÃO E CIRCULAÇÃO",-5.787805993E7,1409655000180
200904,2009,Abr,"ESTADO DE GOIAS",N/A,N/A,,"DEDUÇÃO DAS RECEITAS DE SERVIÇOS",0.0,
200904,2009,Abr,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,,"DEDUÇÃO DAS RECEITAS DE SERVIÇOS",0.0,1409655000180
200904,2009,Abr,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,,"DEDUÇÃO DAS RECEITAS DE SERVIÇOS",0.0,
200904,2009,Abr,"UNIVERSIDADE ESTADUAL DE GOIAS",Indireta,Executivo,,"DEDUÇÃO DAS RECEITAS DE SERVIÇOS",0.0,1112580000171
200904,2009,Abr,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,,"DEDUÇÃO DAS RECEITAS IMOBILIÁRIAS",0.0,
200904,2009,Abr,"AGÊNCIA GOIANA DE COMUNICAÇÃO",Indireta,Executivo,,"DEDUÇÃO DAS RECEITAS PATRIMONIAIS",0.0,3520902000147
200904,2009,Abr,"ESTADO DE GOIAS",N/A,N/A,,"DEDUÇÃO DAS RECEITAS PATRIMONIAIS",0.0,
200904,2009,Abr,"UNIVERSIDADE ESTADUAL DE GOIAS",Indireta,Executivo,,"DEDUÇÃO DAS RECEITAS PATRIMONIAIS",0.0,1112580000171
200904,2009,Abr,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,-2.372225E7,"DEDUÇÃO DAS TRANSFERENCIAS CORRENTES",-2.198394649E7,
200904,2009,Abr,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,-2.372225E7,"DEDUÇÃO DAS TRANSFERENCIAS CORRENTES",-2.198394649E7,1409655000180
200904,2009,Abr,"ESTADO DE GOIAS",N/A,N/A,-2.372225E7,"DEDUÇÃO DAS TRANSFERENCIAS DA UNIAO",-2.198394649E7,
200904,2009,Abr,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,-2.372225E7,"DEDUÇÃO DAS TRANSFERENCIAS DA UNIAO",-2.198394649E7,1409655000180
200904,2009,Abr,"GOIÁS TURISMO-AGÊNCIA GOIANA DE TURISMO",Indireta,Executivo,,"DEDUÇÃO DAS TRANSFERENCIAS DE CONVENIO",0.0,3549463000103
200904,2009,Abr,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,,"DEDUÇÃO DAS TRANSFERENCIAS DE CONVENIO DA UNIÃO E DE SUAS ENTIDADES",0.0,
200904,2009,Abr,"ESTADO DE GOIAS",N/A,N/A,-2.372225E7,"DEDUÇÃO DAS TRANSFERENCIAS INTERGOVENAMENTAIS",-2.198394649E7,
200904,2009,Abr,"FUNDO ESPECIAL DE SAUDE - FUNESA",Direta,Executivo,,"DEDUÇÃO DAS TRANSFERENCIAS INTERGOVENAMENTAIS",0.0,544963000156
200904,2009,Abr,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,,"DEDUÇÃO DE ADICIONAL DE ICMS 2% - LEI 15.505/05",0.0,
200904,2009,Abr,"PROTEGE GOIAS",Direta,Executivo,,"DEDUÇÃO DE ADICIONAL DE ICMS 2% - LEI 15.505/05",0.0,6084202000145
200904,2009,Abr,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,,"DEDUÇÃO DE ALIENAÇÃO DE BENS",0.0,
200904,2009,Abr,"ESTADO DE GOIAS",N/A,N/A,,"DEDUÇÃO DE CONTRIBUIÇÃO DE PENSIONISTAS CIVIL",-851236.79,
200904,2009,Abr,"ESTADO DE GOIAS",N/A,N/A,,"DEDUÇÃO DE CONTRIBUIÇÃO DE SERVIDOR ATIVO CIVIL",-5315278.4,
200904,2009,Abr,"FUNDO DE PREVIDÊNCIA ESTADUAL",Direta,Executivo,,"DEDUÇÃO DE CONTRIBUIÇÃO DE SERVIDOR ATIVO CIVIL",-5315278.4,4050973000196
200904,2009,Abr,"ESTADO DE GOIAS",N/A,N/A,,"DEDUÇÃO DE ICMS DIFERENCIAL DE ALIQUOTA",0.0,
200904,2009,Abr,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,83.33,"ADICIONAL DE ICMS 2% - LEI 15.5005/05 - AUTO DE INFRACAO",,
200904,2009,Abr,"PROTEGE GOIAS",Direta,Executivo,1.742983333E7,"ADICIONAL DE ICMS 2% - LEI 15.505/2005",1.153648767E7,6084202000145
200904,2009,Abr,"AGÊNCIA GOIANA DE DESENV.REGIONAL - AGDR",Indireta,Executivo,250.0,"ALIENACAO DE BENS",,
200904,2009,Abr,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,9083.33,"ALIENACAO DE BENS",1365.46,1409655000180
200904,2009,Abr,"UNIVERSIDADE ESTADUAL DE GOIAS",Indireta,Executivo,,"ALIENACAO DE BENS",0.0,1112580000171
200904,2009,Abr,"AGÊNCIA GOIANA DE DESENV.REGIONAL - AGDR",Indireta,Executivo,250.0,"ALIENACAO DE BENS MOVEIS",,
200904,2009,Abr,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,213916.67,"ALIENACAO DE BENS MOVEIS",0.0,
200904,2009,Abr,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,5166.67,"ALIENACAO DE BENS MOVEIS",,1409655000180
200904,2009,Abr,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,750.0,"ALIENACAO DE IMOVEIS URBANOS",1365.46,
200904,2009,Abr,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,750.0,"ALIENACAO DE IMOVEIS URBANOS",1365.46,
200904,2009,Abr,"AGENCIA GOIANA DE DESENVOLV. REGIONAL",Indireta,Executivo,500.0,"ALIENACAO DE OUTROS BENS MOVEIS",,3540410000113
200904,2009,Abr,"DEP. EST. DE TRANSITO DE GOIAS- DETRAN",Indireta,Executivo,,"ALIENACAO DE OUTROS BENS MOVEIS",0.0,2872448000120
200904,2009,Abr,"ESTADO DE GOIAS",N/A,N/A,428500.0,"ALIENACAO DE OUTROS BENS MOVEIS",167400.0,
200904,2009,Abr,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,9000.0,"ALIENACAO DE OUTROS BENS MOVEIS",,
200904,2009,Abr,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,418666.66000000003,"ALIENACAO DE OUTROS BENS MOVEIS",167400.0,
200904,2009,Abr,"ESTADO DE GOIAS - PODER JUDICIARIO",N/A,N/A,,"ALIENACAO DE OUTROS BENS MOVEIS",167400.0,
200904,2009,Abr,"FUNDO EST. DE SEGURANCA PUBLICA-FUNESP",Direta,Executivo,416666.66000000003,"ALIENACAO DE OUTROS BENS MOVEIS",0.0,2658753000114
200904,2009,Abr,"FUNDO EST. DE SEGURANÇA PÚBLICA-FUNESP",Direta,Executivo,833333.3200000001,"ALIENACAO DE OUTROS BENS MOVEIS",,2658753000114
200904,2009,Abr,"AGENCIA GOIANA DE TURISMO",Indireta,Executivo,8833.34,ALUGUEIS,,3549463000103
200904,2009,Abr,"AGÊNCIA GOIANA DE COMUNICAÇÃO",Indireta,Executivo,8833.34,ALUGUEIS,3440.0,3520902000147
200904,2009,Abr,"ESTADO DE GOIAS",N/A,N/A,161500.02,ALUGUEIS,194888.88,
200904,2009,Abr,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,58833.340000000004,ALUGUEIS,46070.520000000004,
200904,2009,Abr,"GOIÁS TURISMO-AGÊNCIA GOIANA DE TURISMO",Indireta,Executivo,,ALUGUEIS,600.0,3549463000103
200904,2009,Abr,"ESTADO DE GOIAS",N/A,N/A,333333.33,"AMORTIZACAO DE EMPRESTIMOS",421821.95,
200904,2009,Abr,"FUNDO PART.A INDUSTRIALIZACAO-FOMENTAR",Direta,Executivo,,"AMORTIZACAO DE EMPRESTIMOS",375645.71,1460666000195
200904,2009,Abr,"ESTADO DE GOIAS",N/A,N/A,,"AMORTIZACAO DE EMPRESTIMOS - FOMENTAR",375645.71,
200904,2009,Abr,"FUNDO DE FOMENTO A MINERACAO",Direta,Executivo,333333.33,"AMORTIZACAO DE FINANCIAMENTOS DIVERSOS",,3609406000164
200904,2009,Abr,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,3333333.33,"ATUALIZACAO MONETARIA DO ADICIONAL ICMS 2% DIVIDA ATIVA",,
