ANOMES,ANOEXERCICIO,MES,NOMEORGAO,TIPOADMINISTRACAO,TIPOPODER,RECEITAPREVISTAATUALIZADA,NATUREZARECEITA,RECEITAREALIZADA,CNPJORGAO
201206,2012,Jun,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,,"ATUALIZACAO MONETARIA DE ORIGEM NAO TRIBUTARIA",9.84,
201206,2012,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,5507916.67,"BOLSA GARANTIA FOMENTAR",5684140.86,
201206,2012,Jun,"AG.GOIANA DE DESENV. RURAL E FUNDIARIO",Indireta,Executivo,146666.67,"COMERCIALIZAÇÃO DE OUTROS PRODUTOS VEGETAIS",,3521741000106
201206,2012,Jun,EMATER,Indireta,Executivo,146666.67,"COMERCIALIZAÇÃO DE OUTROS PRODUTOS VEGETAIS",2400.0,13232306000115
201206,2012,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,146666.67,"COMERCIALIZAÇÃO DE OUTROS PRODUTOS VEGETAIS",2400.0,
201206,2012,Jun,"AGENCIA GOIANA DE TURISMO",Indireta,Executivo,422833.33,"COMERCIALIZAÇÃO DE SERVIÇOS DE FONOGRAFIA, VIDEOFONOGRAMA E IMPRESSOS OFICIAIS",,3549463000103
201206,2012,Jun,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,258750.0,"COMPENSACAO FINANCEIRA PREVIDENCIARIA",496797.78,
201206,2012,Jun,"ESTADO DE GOIAS",N/A,N/A,62083.33,"CONCESSÕES E PERMISSÕES DO FECCON",,
201206,2012,Jun,"FUNDO EST. CENTRO CULT. OSCAR NIEMEYER",Direta,Executivo,62083.33,"CONCESSÕES E PERMISSÕES DO FECCON",,14188263000180
201206,2012,Jun,"ESTADO DE GOIAS",N/A,N/A,,"CONCESSÕES E PERMISSÕES DO FUNDER",0.0,
201206,2012,Jun,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,,"CONTRATOS DIVIDA PÚBLICA ESTADUAL INTERN",4272462.69,
201206,2012,Jun,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,2.414358333E7,"CONTRIBUICAO DE SERVIDOR ATIVO CIVIL",3.206988809E7,
201206,2012,Jun,"GOIÁS PREVIDÊNCIA",Indireta,Executivo,2.414358333E7,"CONTRIBUICAO DE SERVIDOR ATIVO CIVIL",3.206988809E7,11991625000189
201206,2012,Jun,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,6.259275E7,"CONTRIBUICAO PARA ASSISTENCIA HOSPITALAR INTEGRAL",7.220192639E7,
201206,2012,Jun,"ESTADO DE GOIAS",N/A,N/A,,"CONTRIBUICAO PATRONAL - ATIVO CIVIL",167808.42,
201206,2012,Jun,"ESTADO DE GOIAS",N/A,N/A,,"CONTRIBUICAO PATRONAL - ATIVO MILITAR",5076.32,
201206,2012,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,,"CONTRIBUICAO PATRONAL - ATIVO MILITAR",5076.32,
201206,2012,Jun,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,,"CONTRIBUICAO PATRONAL - ATIVO MILITAR",5076.32,
201206,2012,Jun,"GOIÁS PREVIDÊNCIA",Indireta,Executivo,,"CONTRIBUICAO PATRONAL - ATIVO MILITAR",5076.32,11991625000189
201206,2012,Jun,"ESTADO DE GOIAS",N/A,N/A,166666.67,"CONTRIBUICOES DE PENSIONISTA MILITAR",170450.5,
201206,2012,Jun,"ESTADO DE GOIAS",N/A,N/A,666666.67,"CONTRIBUICOES DE SERVID. INATIVO MILITAR",976573.54,
201206,2012,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,666666.67,"CONTRIBUICOES DE SERVID. INATIVO MILITAR",976573.54,
201206,2012,Jun,"ESTADO DE GOIAS",N/A,N/A,3583333.33,"CONTRIBUICOES DE SERVIDOR INATIVO CIVIL",4745298.43,
201206,2012,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,3583333.33,"CONTRIBUICOES DE SERVIDOR INATIVO CIVIL",4745298.43,
201206,2012,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,3.77325E7,"CONTRIBUICOES PREVIDENCIARIAS DO REGIME PROPRIO",4.772731349E7,
201206,2012,Jun,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,3.77325E7,"CONTRIBUICOES PREVIDENCIARIAS DO REGIME PROPRIO",4.772731349E7,
201206,2012,Jun,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,1.0032533333E8,"CONTRIBUICOES SOCIAIS",1.1992923988E8,
201206,2012,Jun,"FUNDO ESTADUAL DE ASSISTENCIA SOCIAL",Direta,Executivo,8916.67,"CONTRIBUICOES SOCIAIS",,1038829000146
201206,2012,Jun,"GOIÁS PREVIDÊNCIA",Indireta,Executivo,3.773258333E7,"CONTRIBUICOES SOCIAIS",4.772731349E7,11991625000189
201206,2012,Jun,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,4.895383333E7,"CONTRIBUIÇÃO PATRONAL - ATIVO CIVIL",4.663058266E7,
201206,2012,Jun,"ESTADO DE GOIAS",N/A,N/A,1.416666667E7,"CONTRIBUIÇÃO PATRONAL - ATIVO MILITAR",1.529197046E7,
201206,2012,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,1.416666667E7,"CONTRIBUIÇÃO PATRONAL - ATIVO MILITAR",1.529197046E7,
201206,2012,Jun,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,1.416666667E7,"CONTRIBUIÇÃO PATRONAL - ATIVO MILITAR",1.529197046E7,
201206,2012,Jun,"PROTEGE GOIAS",Direta,Executivo,7326666.67,"CONTRIBUIÇÕES AO PROTEGE",9419492.54,6084202000145
201206,2012,Jun,"ESTADO DE GOIAS",N/A,N/A,6.3856E7,"CONTRIBUIÇÕES PARA REGIME PRÓPRIO DE PREVIDÊNCIA DO SERVIDOR PÚBLICO",6.201221783E7,
201206,2012,Jun,"GOIÁS PREVIDÊNCIA",Indireta,Executivo,6.3856E7,"CONTRIBUIÇÕES SOCIAIS",6.201221783E7,11991625000189
201206,2012,Jun,"ESTADO DE GOIAS",N/A,N/A,6974166.67,"COTA - PARTE DA CONTRIBUICAO DO SALARIO EDUCACAO",6675284.6,
201206,2012,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,6014583.33,"COTA PARTE DA CONTRIBUIÇÃO DE INTERVENÇÃO NO DOMINIO ECONOMICO - CIDE",0.0,
201206,2012,Jun,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,6014583.33,"COTA PARTE DA CONTRIBUIÇÃO DE INTERVENÇÃO NO DOMINIO ECONOMICO - CIDE",0.0,1409655000180
201206,2012,Jun,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,2.275841667E7,"COTA-PARTE DO FUNDO ESPECIAL DO PETROLEO - FEP",597287.61,1409655000180
201206,2012,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,41666.67,"Credito Especial de Investimento- Portege Goias- Lei 15.454/2005",74682.31,
201206,2012,Jun,"PROTEGE GOIAS",Direta,Executivo,41666.67,"Credito Especial de Investimento- Portege Goias- Lei 15.454/2005",74682.31,6084202000145
201206,2012,Jun,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,-6990333.33,"DEDUCAO DA RECEITA TRIBUTARIA",-5785679.11,
201206,2012,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,-3.8356925E8,"DEDUCAO DA RECEITA TRIBUTARIA",-3.3594549016E8,
201206,2012,Jun,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,-1.225641667E7,"DEDUCAO DA RECEITA TRIBUTARIA",-1.30169269E7,
201206,2012,Jun,"FUNDO ESPECIAL DE SAUDE - FUNESA",Direta,Executivo,,"DEDUCAO DA RECEITA TRIBUTARIA",0.0,544963000156
201206,2012,Jun,"PROTEGE GOIAS",Direta,Executivo,-5126833.33,"DEDUCAO DA RECEITA TRIBUTARIA",-1250307.84,6084202000145
201206,2012,Jun,"ESTADO DE GOIAS",N/A,N/A,-325333.33,"DEDUCAO DA TRANSF. FINANCEIRA DO ICMS DESON. L.C. Nº 87/96 P/ FORMACAO DO FUNDEB",-325338.0,
201206,2012,Jun,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,-2.737625E7,"DEDUCAO DE RECEITA DO FPE PARA FORMAÇÃO DO FUNDEB",-3.050638024E7,
201206,2012,Jun,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,-919583.3300000001,"DEDUCAO DE RECEITA IPI EXPORTAÇÃO PARA FORMAÇÃO DO FUNDEB",-492504.49,
201206,2012,Jun,"ESTADO DE GOIAS",N/A,N/A,-5467500.0,"DEDUÇAO DA RECEITA DE IPVA P/ FORMAÇÃO DO FUNDEB",-5395941.89,
201206,2012,Jun,"ESTADO DE GOIAS",N/A,N/A,,"DEDUÇAO DE OUTRAS TAXAS PELO PODER DE POLICIA",0.0,
201206,2012,Jun,"FUNDO ESPECIAL DE SAUDE - FUNESA",Direta,Executivo,,"DEDUÇAO DE OUTRAS TAXAS PELO PODER DE POLICIA",0.0,544963000156
201206,2012,Jun,"ESTADO DE GOIAS",N/A,N/A,-1577666.67,"DEDUÇAO DE RECEITA DE ITCD",-1786693.58,
201206,2012,Jun,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,-1577666.67,"DEDUÇAO DE RECEITA DE ITCD",-1786693.58,1409655000180
201206,2012,Jun,"AG. GOIANA DE DEFESA AGROPECUARIA",Indireta,Executivo,,"DEDUÇÃO DA RECEITA CORRENTE",-235180.2,6064227000187
201206,2012,Jun,"AG. GOIANA DE REG. CONT. E FISC. S.PUBL",Indireta,Executivo,,"DEDUÇÃO DA RECEITA CORRENTE",0.0,3537650000169
201206,2012,Jun,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,-1.225641667E7,"DEDUÇÃO DA RECEITA CORRENTE",-2.156797067E7,
201206,2012,Jun,"FUNDO DE ARTE E CULT. DO EST. GO",Direta,Executivo,,"DEDUÇÃO DA RECEITA CORRENTE",0.0,15540894000180
201206,2012,Jun,"FUNDO EST. DE SEGURANÇA PÚBLICA-FUNESP",Direta,Executivo,,"DEDUÇÃO DA RECEITA CORRENTE",-3000000.0,2658753000114
201206,2012,Jun,"FUNDO SOCIAL DE LOTERIA",Direta,Executivo,-5126833.33,"DEDUÇÃO DA RECEITA CORRENTE",,4354889000166
201206,2012,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,,"DEDUÇÃO DA RECEITA DE CONCESSÕES E PERMISSÕES",0.0,
201206,2012,Jun,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,,"DEDUÇÃO DA RECEITA DE CONCESSÕES E PERMISSÕES",0.0,
201206,2012,Jun,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,,"DEDUÇÃO DA RECEITA DE CONCESSÕES E PERMISSÕES - SERVIÇOS",0.0,
201206,2012,Jun,"FUNDO DE FOM. AO DESENV. ECON.E SOCIAL",Direta,Executivo,,"DEDUÇÃO DA RECEITA DE CONCESSÕES E PERMISSÕES - SERVIÇOS",0.0,3280530000129
201206,2012,Jun,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,,"DEDUÇÃO DA RECEITA DE MULTAS DO ICMS P/ FORMAÇÃO DO FUNDEB",-807310.4400000001,
201206,2012,Jun,"ESTADO DE GOIAS",N/A,N/A,-2.733758333E7,"DEDUÇÃO DA RECEITA DE TRANSFERENCIAS CONTITUCIONAIS AOS MUNICIPIOS - IPVA",-2.619009347E7,
201206,2012,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,-2.733758333E7,"DEDUÇÃO DA RECEITA DE TRANSFERENCIAS CONTITUCIONAIS AOS MUNICIPIOS - IPVA",-2.619009347E7,
201206,2012,Jun,"GOIÁS PREVIDÊNCIA",Indireta,Executivo,,"DEDUÇÃO DAS CONTRIBUIÇÕES SOCIAIS",-7442943.3,11991625000189
201206,2012,Jun,"ESTADO DE GOIAS",N/A,N/A,,"DEDUÇÃO DAS RECEITAS DE CONTRIBUIÇÕES",-7442943.3,
201206,2012,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,-3.438275E7,"DEDUÇÃO DAS RECEITAS DE IMPOSTOS S/ PATRIMONIO E A RENDA",-3.340936378E7,
201206,2012,Jun,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,-3.438275E7,"DEDUÇÃO DAS RECEITAS DE IMPOSTOS S/ PATRIMONIO E A RENDA",-3.340936378E7,1409655000180
201206,2012,Jun,"PROTEGE GOIAS",Direta,Executivo,-3751833.33,"DEDUÇÃO DAS RECEITAS DE IMPOSTOS S/ PRODUÇÃO E CIRCULAÇÃO",0.0,6084202000145
201206,2012,Jun,"AG. GOIANA DE REG. CONT. E FISC. S.PUBL",Indireta,Executivo,,"DEDUÇÃO DAS RECEITAS DE SERVIÇOS",0.0,3537650000169
201206,2012,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,,"DEDUÇÃO DAS RECEITAS DE SERVIÇOS",-361161.14,
201206,2012,Jun,"FUNDO DE FOM. AO DESENV. ECON.E SOCIAL",Direta,Executivo,,"DEDUÇÃO DAS RECEITAS DE SERVIÇOS",0.0,3280530000129
201206,2012,Jun,FUNPRODUZIR,Direta,Executivo,,"DEDUÇÃO DAS RECEITAS DE SERVIÇOS",0.0,4352350000178
201206,2012,Jun,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,,"DEDUÇÃO DAS RECEITAS PATRIMONIAIS",0.0,
201206,2012,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,,"DEDUÇÃO DAS RECEITAS PATRIMONIAIS",-37620.03,
201206,2012,Jun,"GOIÁS PREVIDÊNCIA",Indireta,Executivo,,"DEDUÇÃO DAS RECEITAS PATRIMONIAIS",0.0,11991625000189
201206,2012,Jun,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,,"DEDUÇÃO DAS TRANSFERENCIAS CORRENTES",0.0,
201206,2012,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,-2.862116667E7,"DEDUÇÃO DAS TRANSFERENCIAS CORRENTES",-3.132422273E7,
201206,2012,Jun,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,-2.862116667E7,"DEDUÇÃO DAS TRANSFERENCIAS CORRENTES",-3.132422273E7,1409655000180
201206,2012,Jun,"UNIVERSIDADE ESTADUAL DE GOIAS",Indireta,Executivo,,"DEDUÇÃO DAS TRANSFERENCIAS CORRENTES",0.0,1112580000171
201206,2012,Jun,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,-2.862116667E7,"DEDUÇÃO DAS TRANSFERENCIAS DA UNIAO",-3.132422273E7,1409655000180
201206,2012,Jun,EMATER,Indireta,Executivo,,"DEDUÇÃO DAS TRANSFERENCIAS DE CONVENIO",0.0,13232306000115
201206,2012,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,,"DEDUÇÃO DAS TRANSFERENCIAS DE CONVENIO",0.0,
201206,2012,Jun,"UNIVERSIDADE ESTADUAL DE GOIAS",Indireta,Executivo,,"DEDUÇÃO DAS TRANSFERENCIAS DE CONVENIO",0.0,1112580000171
201206,2012,Jun,"FUNDO ESPECIAL DE SAUDE - FUNESA",Direta,Executivo,,"DEDUÇÃO DAS TRANSFERENCIAS INTERGOVENAMENTAIS",0.0,544963000156
201206,2012,Jun,EMATER,Indireta,Executivo,,"DEDUÇÃO DE ALUGUEIS",0.0,13232306000115
201206,2012,Jun,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,,"DEDUÇÃO DE ALUGUEIS",0.0,
201206,2012,Jun,"ESTADO DE GOIAS",N/A,N/A,-1375000.0,"DEDUÇÃO DE BOLSA GARANTIA - FOMENTAR",-1250307.84,
201206,2012,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,-1375000.0,"DEDUÇÃO DE BOLSA GARANTIA - FOMENTAR",-1250307.84,
201206,2012,Jun,"ESTADO DE GOIAS",N/A,N/A,,"DEDUÇÃO DE CONTRIBUIÇÃO DE PENSIONISTAS CIVIL",-491300.18,
201206,2012,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,,"DEDUÇÃO DE CONTRIBUIÇÃO DE PENSIONISTAS CIVIL",-491300.18,
201206,2012,Jun,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,,"DEDUÇÃO DE CONTRIBUIÇÃO DE PENSIONISTAS CIVIL",-491300.18,
201206,2012,Jun,"GOIÁS PREVIDÊNCIA",Indireta,Executivo,,"DEDUÇÃO DE CONTRIBUIÇÃO DE SERVIDOR ATIVO CIVIL",-5165801.99,11991625000189
201206,2012,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,,"DEDUÇÃO DE CONTRIBUIÇÕES AO PROTEGE",0.0,
201206,2012,Jun,"ESTADO DE GOIAS",N/A,N/A,,"DEDUÇÃO DE DEMAIS MULTAS",0.0,
201206,2012,Jun,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,,"DEDUÇÃO DE DEMAIS MULTAS",0.0,
201206,2012,Jun,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,,"DEDUÇÃO DE DEMAIS MULTAS DE ICMS AUTO DE INFRAÇÃO",-547874.8200000001,
201206,2012,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,,"DEDUÇÃO DE DEMAIS RECEITAS DE IPVA",-31061.63,
201206,2012,Jun,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,,"DEDUÇÃO DE IMPOSTO DE RENDA RET. NA FONTE S/RENDIMENTOS DO TRABALHO",-5573.21,
201206,2012,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,,"DEDUÇÃO DE IMPOSTO DE RENDA RET. NA FONTE S/RENDIMENTOS DO TRABALHO",-5573.21,
201206,2012,Jun,"ESTADO DE GOIAS",N/A,N/A,-3.6807433333E8,"DEDUÇÃO DE IMPOSTOS",-3.1714258612E8,
201206,2012,Jun,"FUNDO SOCIAL DE LOTERIA",Direta,Executivo,-3751833.33,"DEDUÇÃO DE IMPOSTOS",,4354889000166
201206,2012,Jun,"AG. GOIANA DE DEFESA AGROPECUARIA",Indireta,Executivo,,"DEDUÇÃO DE MULTAS DE OUTRAS ORIGENS",-31674.83,6064227000187
201206,2012,Jun,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,,"DEDUÇÃO DE MULTAS DE OUTRAS ORIGENS",-2700702.6,
201206,2012,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,,"DEDUÇÃO DE MULTAS DE OUTRAS ORIGENS",-3408820.8,
201206,2012,Jun,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,,"DEDUÇÃO DE MULTAS DE OUTRAS ORIGENS",-2700702.6,1409655000180
201206,2012,Jun,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,,"DEDUÇÃO DE MULTAS DE OUTRAS ORIGENS",-708118.2000000001,
201206,2012,Jun,"FUNDO DE FOM. AO DESENV. ECON.E SOCIAL",Direta,Executivo,,"DEDUÇÃO DE MULTAS DE OUTRAS ORIGENS",0.0,3280530000129
201206,2012,Jun,"AG. GOIANA DE DEFESA AGROPECUARIA",Indireta,Executivo,,"DEDUÇÃO DE MULTAS E JUROS DE MORA",-32875.93,6064227000187
201206,2012,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,,"DEDUÇÃO DE MULTAS E JUROS DE MORA",-3410021.9,
201206,2012,Jun,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,,"DEDUÇÃO DE MULTAS E JUROS DE MORA",-2700702.6,1409655000180
201206,2012,Jun,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,,"DEDUÇÃO DE MULTAS E JUROS DE MORA",-709319.3,
201206,2012,Jun,"FUNDO DE FOM. AO DESENV. ECON.E SOCIAL",Direta,Executivo,,"DEDUÇÃO DE MULTAS E JUROS DE MORA",0.0,3280530000129
201206,2012,Jun,"AG. GOIANA DE DEFESA AGROPECUARIA",Indireta,Executivo,,"DEDUÇÃO DE MULTAS E JUROS DE MORA DE OUTROS TRIBUTOS",-270.74,6064227000187
201206,2012,Jun,"ESTADO DE GOIAS",N/A,N/A,,"DEDUÇÃO DE MULTAS E JUROS DE MORA DE OUTROS TRIBUTOS",-270.74,
201206,2012,Jun,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,,"DEDUÇÃO DE MULTAS E JUROS DE MORA OUTROS TRIBUTOS",-270.74,
201206,2012,Jun,"AG. GOIANA DE DEFESA AGROPECUARIA",Indireta,Executivo,,"DEDUÇÃO DE MULTAS POR AUTO DE INFRAÇÃO",-31674.83,6064227000187
201206,2012,Jun,"ESTADO DE GOIAS",N/A,N/A,,"DEDUÇÃO DE MULTAS POR AUTO DE INFRAÇÃO",-2732377.43,
201206,2012,Jun,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,,"DEDUÇÃO DE MULTAS POR AUTO DE INFRAÇÃO",0.0,
201206,2012,Jun,"DEP. EST. DE TRÂNSITO DE GOIÁS- DETRAN",Indireta,Executivo,,"DEDUÇÃO DE MULTAS PREVISTA NA LEGISLAÇÃO DE TRANSITO",-676443.37,2872448000120
201206,2012,Jun,"AG. GOIANA DE TRANSP. E OBRAS PUBLICAS",Indireta,Executivo,,"DEDUÇÃO DE MULTAS PREVISTAS PELA LEGISLAÇÃO DE TRÂNSITO",0.0,3520933000106
201206,2012,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,,"DEDUÇÃO DE MULTAS PREVISTAS PELA LEGISLAÇÃO DE TRÂNSITO",-676443.37,
201206,2012,Jun,"AG. GOIANA DE DEFESA AGROPECUARIA",Indireta,Executivo,,"DEDUÇÃO DE OUTRAS MULTAS E JUROS DE MORA NÃO TRIBUTARIA",-930.36,6064227000187
